topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT20-AR-27	1232771091619336192	أم الفقيد  يحي  ورنوغي تنعي ولدها وتتهم قوات الأمن في التسبب في وفاته بسسب التضييق  الاختطاف و الاعتقالات المتواصلة  صبر الله عائلة الفقيد على مصابهم الجلل و رحم كل شهداء الحراك   الثورة  السلمية  مستمرة  دولة  مدنية  ماشي  عسكرية  الجزائر [رابط]		1	أم الفقيد مريم ورنوغي تنعي ولدها وتتهم جهاز الأمن من المساهمة في وفاته بسسب التضييق الاختطاف بسبب الاعتقالات المتواصلة رحمه الله عائلة الفقيد على الفقيدة الجلل و رحم كل المتوفين الحراك والمقاومة السلمية مستمرة لا مدنية ماشي عسكرية الجزائر [رابط]
CT20-AR-27	1232386769527754752	الجزائر تعلن عن أول حالة إصابة مؤكدة بفيروس  كورونا لمواطن إيطالي 		1	الجزائر تبلغ عن أول حالة حالة مؤكدة بأنفلونزا كورونا لمواطن بريطاني
CT20-AR-27	1233329189803171840	توجه الجزائر نحو اعتماد اللغة الانجلزية للتدريس والتعليم ، صفعة في وجه فرنسا وجرائمها ، [رقم] مسجدا حولتها فرنسا الى كنائس ، ومئات أخرى تعرضت للهدم والتخريب وحولت الى إسطبلات للخيل ، فرنسا ناصرت العصابة وصنعت الMAK وتبث سمومها في كل حين ، لا للفرنكفونية وعملائها ، نعم للإنجليزيةرغم أنف شيتور [رابط]		1	خطوات الجزائر نحو اعتماد اللغة الانجلزية لتعليم الأساسي بفرنسا صفعة في يد الجزائر وجرائمها ،[رقم]مسجدا حوله فرنسا الى كنائس ، وساحات أخرى آلت للحرب والتخريب وحولت الي إسطبلات للرماية ، فرنسا ناصرت العصابة العسكرية الMAK وتبث سمومها الفاسدة كل حين ، لا للفرنكفونية وعملائها والحركة المقاومة للإنجليزيةرغم أنف شيتور [رابط]
CT20-AR-27	1232385949134249985	 الجزائر تعلن اول اصابة بفيروس كورونا 		1	السعودية تعلن أول اصابة بفيروس كورونا
CT20-AR-27	1232563539488989184	بعد تأكيد اول حالة كورونا في الجزائر وهو ايطالي الجنسيه   لازم الحيطه والحذر في كل مكان وبأفعال بسيطه كغسل اليدين باستمرار لتجنب الاصابه بهذا المرض و الحقيقه التي يجب ان نقف عليها اننا كدوله ليست لدينا الامكانيات لمواجهة مثل هذا الوباء القاتل نسأل الله السلامه  كورونا  في  الجزائر		1	بعد تأكيد اول اصابة كورونا في الجزائر وهو سعودي الجنسيه لازم الحيطه اولا من كل مكان وبأفعال الاطفال واستعمال اليدين باستمرار لتجنب الاصابه بهذا الوباء و الحقيقه التي يجب ان نؤكد عليها اننا كدوله ليست لدينا الخبرة لمواجهة مثل هذا الوباء القاتل نسأل ربنا السلامه كورونا في الجزائر
CT20-AR-27	1232693002096795649	عاجل   الجزائر  المصاب الإيطالي بفيروس كورونا موظف لدى شركة إيني الإيطالية في حقل  MLE  للغاز الواقع قرب منطقة حاسي مسعود   ليبيا  المرصد  متحدث باسم الشركة  صحيفة الشروق 		1	عاجل الجزائر المريض الإيطالي بفيروس كورونا يعالج لدى موانئ سرت الليبية في حقل الشرارة للغاز البترولي قرب منطقة أولاد مسعود ليبيا وفق متحدث باسم الشركة صحيفة الشروق
CT20-AR-27	1232388782541938693	تسجيل حالة إصابة مؤكدة بفيروس كورونا الجديد في الجزائر   [رابط] [رابط]		1	تسجيل حالة إصابة مؤكدة بفيروس الأنفلونزا الحاد في البرازيل [رابط][رابط]
CT20-AR-27	1232663434971533313	الإشتباه بحالة  كورونا بولاية باتنة الأمر يتعلق بإيطالي يبلغ [رقم] سنة يعمل بمصنع للسيراميك تقدم للمصلحة الإستشفائية [رابط]		1	اشتباه بحالة كورونا بولاية مسقط الأمر يتصل ب يبلغ[رقم]سنة خبرة بمصنع صيني تقدم للمصلحة العمل [رابط]
CT20-AR-27	1232603771085217792	القاضي يستمع لكمال البوشي في قضية الرشاوي  البوشي  نحن مظلومون   ظلمنا من طرف النظام السابق البوشي  خالد تبون لا علاقة له ، وتم توريطه من أجل الإيقاع بوالده البوشي  خالد تبون لم يساعدني ولم يتدخل يوما أو يتوسط لصالحي مثلما يتم الترويج له [رابط]		1	القاضي الشامخ لكمال البوشي بعد قضية الرشاوي البوشي نحن مظلومون ظلمنا من طرف النظام الحاكم البوشي ابن تبون لا علاقة بي ، وتم توريطه من محاولة الإيقاع بوالده البوشي خالد تبون أو يساعدني ولم يتواصل معي أو يتحرك لصالحي مثلما يتم الترويج له [رابط]
CT20-AR-27	1232391054516785152	 الجزائر   وزير الصحة يعلن تسجيل أول إصابة بفيروس  كورونا لمواطن إيطالي [رابط]  العربية		1	الجزائر وزارة الصحة يؤكد تسجيل أول الإصابات بفيروس الكوليرا لمواطن إيطالي [رابط]12
CT20-AR-27	1232984771141210112	تحديث  كورونا  يومي    الحالات المصابة [رقم]  [رقم]  الحالات المتوفاة [رقم]  [رقم]  الحالات التي تماثلت للشفاء [رقم]  [رقم]  عدد الدول التي على اللائحة [رقم]  منهم   الامارات [رقم] مصر [رقم] لبنان [رقم] الكويت [رقم] عمان [رقم] بحرين [رقم] العراق [رقم] الجزائر [رقم] ايران [رقم] منها [رقم] وفاة [رابط]		1	تحديث كورونا لمتابعة الحالات السابقة[رقم][رقم]الحالات المزمنة[رقم][رقم]الحالات الفردية تتعرض للشفاء[رقم][رقم]تحديد الدورات التي على اللائحة[رقم]منهم الكثير[رقم]3[رقم]4[رقم][رابط][رقم]ملحوظة[رقم]البحر[رقم]يوجد[رقم][رابط][رقم][رابط][رقم]البحر[رقم]أخبار [رابط]
CT20-AR-27	1232388520356012033	أول حالة كرونا في الجزائر لشخص إيطالي جايهم مسير		1	أول حالة كرونا داخل المنطقة لشخص إيطالي الصنع ”
CT20-AR-27	1232292165537206277	أمير دولة قطر يثمن دور الجزائر الإقليمي والعربي وإسهامها في حل الكثير من النزاعات [رابط] [رابط]		1	أمير دولة الامارات يثمن دور الجزائر الإيجابي الفعال وإسهامها في حل الصراعات … التحديات [رابط][رابط]
CT20-AR-27	1232500447774044160	 الجزائر تعلن عن اول اصابة بفيروس  كورونا الجديد		1	الجزائر تعلن عن آخر اصابة بالتهاب كورونا 2
CT20-AR-27	1232390050383568897	 الجزائر   وزير الصحة يعلن تسجيل أول إصابة بفيروس  كورونا لمواطن إيطالي [رابط]		1	تدخل قصر الصحة ينهي إصابة أول إصابة بفيروس كورونا لمواطن إيطالي [رابط]
CT20-AR-27	1232617781696307200	 الجزائر البحث عن  المسافرين الذين كانوا بالطائرة القادمة من  إيطاليا والمتوجهة إلى  ورقلة [رابط]		1	الجزائر البحث بين المسافرين الذين كانوا بالمحطة المتجهة من وهران لتصل لمدينة ورقلة [رابط]
CT20-AR-27	1232365698220994565	 توافق تام  بين الجزائر وقطر حول كل القضايا الإقليمية والدولية [رابط] [رابط]		1	توافق تام مع الجزائر وقطر حول تقاسم النشاطات الإقليمية » [رابط][رابط]
CT20-AR-27	1232589842183266305	كشفت وثيقة من  منظمة الكرامة  القطرية عن تعاون وثيق مع حركة الماك الانفصالية وتتخذ تلك الحركة الانفصالية من  باريس مقرا دائما لها ويقودها  فرحات مهني  الذي دعا مع بداية الحراك إلى حمل السلاح ضد ما يسميه الاحتلال الجزائري وطالب باستهداف الجيش هل هذا ما يموله اميرنا    الجزائر [رابط]		1	كشفت رسالة من منظمة الكرامة القطرية عن ارتباط وثيق تدعمه حركة الماك الانفصالية وتتخذ تلك الحركة الانفصالية من باريس مقرا رئيسيا لها ويقودها حفيظ مهني الذي دعا مع بداية الثمانينات إلى حمل السلاح ضد ما يسميه الاحتلال الجزائري وطالب باستهداف القضاء الفرنسي هذا ما يموله ؟ – [رابط]
CT20-AR-27	1232381920740282371	الشيخ محمد بن زايد يوعز لمستشارية ، بطلب فتح عدة استثمارات في الجزائر وتونس والمغرب والاردن ، ردا  على زيارة امير قطر لتلك الدول ، محاولا  شراء المواقف لصالحه كما فعل في زيارته لاندونيسيا في [رقم] حين استثمر بمبلغ يفوق الاستثمار القطري 		1	الشيخ محمد ابن زايد يوعز لمستشارية ، بطلب فتح مقر شركات في الجزائر وليبيا والسودان والاردن ، بدلا من زيارة حاكم قطر لجميع الدول ، محاولا شراء المواقف لصالحه كما فعل في زيارته الفاشلة في[رقم]حين استثمر بما يفوق القانون القطري
CT20-AR-27	1232604681681211397	القاضي يستمع لكمال البوشي في قضية الرشاوي  البوشي  نحن مظلومون من طرف النظام السابق البوشي  خالد تبون لا علاقة له ، وتم توريطه من أجل الإيقاع بوالده البوشي  خالد تبون لم يساعدني ولم يتوسط لصالحي مثلما يتم الترويج له البوشي  تم تعنيفي من أجل أن أشهد ضد خالد تبون و ضد والده [رابط]		1	القاضي الاستشاري لكمال البوشي في قضية جمال البوشي نحن مظلومون من طرف النظام وبخصوص البوشي خالد تبون فلا علاقة له ، وتم توريطه من أجل الإيقاع بوالده البوشي خالد تبون بدأ يساعدني ولم يتوسط أي شيء يتم التحضير له البوشي تم تعنيفي من أجل أن أشهد أني خالد تبون و ضد عائلته [رابط]
CT20-AR-27	1232284283626229761	الرئيس تبون يؤكد وجود  توافق تام  بين الجزائر وقطر حول مختلف القضايا الإقليمية والدولية [رابط] [رابط]		1	الرئيس الفرنسي أؤكد حصول توافق تام على الجزائر وقطر حول مختلف المستجدات الإقليمية والدولية [رابط][رابط]
CT20-AR-27	1232389308302143493	الجزائر  التلفزيون الرسمي الجزائري يعلن أول حالة إصابة مؤكدة بفيروس كورونا		1	قناة التلفزيون الرسمي الجزائري تعلن أول يوم إصابة جزائرية بفيروس كورونا
CT20-AR-27	1232818302013124609	 المغرب يفشل مناورات  الجزائر بالسعودية والهمة وبوريطة يجتمعان ببنسلمان للإعداد لزيارة محمد السادس نجح المغرب في إحباط مناورات الجزائر التي يقودها  عبد المجيد تبون  المتواجد بالرياض لفرض حضور الكيان الوهمي للبوليساريو لقمة أفريقيا السعودية والتي تم تأجيلها رفضا لحضور كيان إرهابي [رابط]		1	المغرب يفشل مناورات الجزائر بالسعودية الفهري وبوريطة يجتمعان ببنسلمان للإعداد لزيارة محمد سادس اقترب المغرب من إنجاح مناورات الجزائر التي يتزعمها عبد المجيد تبون المتواجد بالرياض لفرض حضور الجهاز الوهمي بالتنظيم لقمة أفريقيا السعودية والتي تم تأجيلها رفضا لاستضافة كيان وهمي [رابط]
