topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT20-AR-23	1231014734381682688	[مستخدم] [مستخدم] البدون [رقم] الف لحالهم شعب بس اكثرهم ماتهم قضيتهم اخر تجمع لهم [رقم] واحد بالساحه		1	[مستخدم][مستخدم]مبروك[رقم]هذا لحالهم شعب بس اكثرهم ماتهم و ما قضية لهم[رقم]كاريكاتير الاثنين
CT20-AR-23	1230931186995912706	أكد رئيس مجلس الأمة على أن قضية  البدون معقدة ولا نستطيع أن نأخذ حالة واحدة لنعممها على الجميع  ما يلي تعليق من عضوي المنصة د ابتهال عبدالعزيز الخطيب و د فهد راشد المطيري حول هذه النقطة   نسأل  مرزوق  الغانم [رابط]		1	أكد موقف وفد الأمة على إن قضية البدون معقدة ولا نستطيع أن نأخذ حالة بذاتها لنعممها في الجميع ما يلي عرض من قبل السلطتين د ابتهال يعقوب الخطيب و د فهد راشد المطيري في هذه النقطة نسأل مرزوق الغانم [رابط]
CT20-AR-23	1230420279840706561	في الحقيقة لم يعد تهديد ، بل تم تنفيذه بدءا بالعسكريين ، والعاملين بالجمعيات التعاونية ، والمعلمين والممرضين والأطباء وغيرهم  حرب تشنها الدولة كلها على أرزاق وكرامات  البدون  التهديد  بفصل  البدون		1	في الحقيقة ؛ يعد تهديد فصل الذي تم تنفيذه المتعلق بالعسكريين ، والعاملين بالمؤسسات التعاونية والأطباء والعلماء والأساتذة والأطباء وغيرهم حرب تشنها الدولة يوميا على أبناء وكرامات البدون التهديد بفصل البدون
CT20-AR-23	1230252606632681472	ما تلاحظون اي واحد يغرد ضد مرزوق يختطف وواي واحد يوقف مع البدون يختطف ديره ارهاب  اين  المحامي  هاني  حسين		1	ما تلاحظون اقل واحد يغرد الا خليل المرزوق لان واحد قاعد مع البدون ولا ديره ارهاب اين يروح هاني حسين
CT20-AR-23	1231123885199970304	مساومه إطلاق سراح في ديره تسمى بدوله مؤسسات هذا الفكر هو فكر حزب البعث حينما يساومونك ع شي لاترغب به مقابل حريتك المحامي هاني حسين يساوم حاليا إطلاق سراحه او عدم الحديث بقضيه البدون وتسكير حسابه حريتك يا استاذ هاني افضل لدينا من تحبس ظلما ع قضيه شائكه [مستخدم]  بس  مصخت  البدون		1	مساومه إطلاق سراح في ديره ام سجن مؤسسات هذا الفكر هو نمط حزب البعث حينما يساومونك ع شي لاترغب به مقابل المال المحامي هاني حسين يدرس حاليا إطلاق سراحه ل عدم الحديث بقضيه البدون وتسكير حسابه كمواطن يا عم هاني افضل لدينا من المدا ظلما ع قضيه البدون[مستخدم]بس بس ه
CT20-AR-23	1230148890994860033	المعتقل رضا الفضلي نقلوه من مستشفى الفروانية للسجن بعد تعرضه للجلطة ولكن لازال لايستطيع الحركة ويتحرك فقط على ويل ير شنو ثقله عليكم ليش ماعالجتوه ليش يتشافى تتوقعون يقدر ينحاش   الحريه  للمعتقلين  البدون [مستخدم]		1	الشاب رضا الفضلي نقلوه في مستشفى القطيف للسجن بعد نجاح للجلطة ولكن لازال لايستطيع الحركة ويتحرك فقط على وجهه ير شنو ثقله على وش يتكلم ليش يتشافى تتوقعون انه ينحاش الحريه والشباب البدون[مستخدم]
CT20-AR-23	1230250610718597120	 المحامي  هاني  حسين الاستاذ هاني حسين شخص مؤثر وكلماته تؤلم الظالمين والعنصرين حمل على عاتقه نصرة المحرومين من الجنسيه  البدون وبين فتره واخرى يتم استدعائه ولكن هذه المره لا نعلم الى اي جهه ذهب فعلى الحكومه تطمئن  اسرته 		1	المحامي هاني حسين الاستاذ هشام المصري صوته مؤثر وكلماته تؤلم الظالمين والعنصرين حمل على عاتقه قضية المحرومين من الجنسيه وايضا فكل فتره واخرى يتم استدعائه ولكن هذه المره لا اعلم الى اى بلد ذهب فعلى الحكومه تطمئن قلوبهم
CT20-AR-23	1230052952347299840	 بروفة  البدون  التي استمرأها العنصريون طوال نصف قرن كانت مقدمة لما هو قادم وقد بدأت ملامحها تتبلور من خلال اقتراحات ومشاريع قوانين تستهدف مجاميع سكانية والتشكيك في مواطنتهم ككويتيين مثلما حرمت البدون خاصة وقد أصبحت رئاسة مجلس الأمة تخدم اغراضهم في تمزيق وتفتيت المجتمع في  الكويت		1	بروفة البدون التي استمرأها العنصريون طوال نص قرن كانت مقدمة لما سيأتي قادم فقد بدأت ملامحها تتبلور من خلال اقتراحات ومشاريع قوانين تستهدف مجاميع معينة والتشكيك في مواطنتهم ككويتيين مثلما حرمت أكثر وأكثر عندما أصبحت نصوص مجلس الأمة تخدم اغراضهم في تقسيم وتفتيت المجتمع في ال
CT20-AR-23	1230083913592266757	سلط الله  عادل  الزواوي عليكم وفي عقر داركم مجلس الامة وضد أحد ممثلي الامة بعد تهاونكم وتخاذلكم لاخوانكم البدون وقذفه لهم ووصفهم بأشنع الاوصاف   الايام دول		1	طلق اللسان عادل الزواوي عليكم فى عقر قصر مجلس الامة الشعبي ام طوائف الشعب عن تهاونكم وتخاذلكم لاخوانكم البدون وقذفه علنا ووصفهم بأشنع الاوصاف الايام دول
CT20-AR-23	1230504970727952384	بطريقة القبض او  الخطف  للمحامي  هاني  حسين تؤكد  الكويت على انها دولة بعثية ومازالت تنتهج نهج صدام اللعين والدليل  مرزوق  يضرب  الشعب في الداخل ويعذب  البدون و بالخارج يدافع عن فلسطين أليس هذا هو نهج البعث  لا فرق سوى بالأسماء والتورايخ اما الافعال تكاد تكون واحدة		1	بطريقة القبض او الخطف للمحامي هاني حسين تعامل الكويت على انها امارة بعثية ومازالت تنتهج نهج الناصرية اللعين والدليل مرزوق كل الشعب في الداخل لنصرة البدون و بالخارج يدافع عن فلسطين والسعودية هذا هو حكم العراق لا فرق سوى بالأسماء والتورايخ اما النتائج تكاد تخرج واحدة
