topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT20-AR-01	1222278455653543937	الخارجية  السعودية تؤكد ان المملكة تشجع على بدء مفاوضات مباشرة بين الفلسطينيين والإسرائيليين برعاية أمريكية  الفلسطينيون يرفضون المفاوضات المباشرة   دليلك  الى  بيع  القضية  تسقط  صفقة  القرن  سرقة  القرن		1	الخارجية السعودية تؤكد أنها المملكة تشجع بقوة بدء مناقشات نهائية بين الفلسطينيين أنفسهم برعاية أمريكية وأنهم يريدون المفاوضات المباشرة دليلك الى بيع القضية في صفقة القرن صفقة القرن
CT20-AR-01	1222279230744035329	 السعودية تبصم على  صفقة  القرن   المملكة تشجع على بدء مفاوضات مباشرة بين الفلسطينيين والإسرائيليين برعاية أميركية   لا  لصفقة  العار  تسقط  صفقة  القرن		1	السعودية تبصم على صفقة القرن وإيران تشجع على بدء اجتماعات ثلاثية تجمع السعودية واسرائيل إدارة أميركية لا تريد العار تسقط صفقة القرن
CT20-AR-01	1222546282281127936	حركة  حماس  نعلن رفضنا التام والكامل لصفقة العار وتجندنا الكامل لمواجهتها وتسخير كل الإمكانات والمقدرات لإنجاح الخطوات العملية لصدها وإنهائها جنبا إلى جنب مع كل قوى الوطن  تسقط  صفقه  القرن [رابط]		1	أن حماس نعلن رفضنا القطع ل لصفقة المهزلة وتجندنا الكامل لمواجهتها وتسخير وكافة الإمكانات والمقدرات لإنجاح هذه العملية لصدها وإنهائها جانبا إلى جنب وخلفه كل فصائل الوطن تسقط صفقه ‘ [رابط]
CT20-AR-01	1222587714198855680	المجلس التشريعي الفلسطيني يدعو الرئيس محمود عباس إلى إلغاء التنسيق الأمني مع الاحتلال الإسرائيلي كرد على ما يسمى ب  صفقة  القرن   أخبار  العربي [رابط]		1	المجلس الرئيس الفلسطيني ويدعو الرئيس أبومازن وعباس إلى سحب التنسيق الأمني مع الاحتلال الإسرائيلي كرد عل مشروع يسمى خطة صفقة القرن أخبار العربي [رابط]
CT20-AR-01	1222540820710133760	مواطنون في البحرين يعبرون عن رفضهم لصفقة القرن وينددون بمشاركة سفير بلادهم لدى واشنطن في حفل الإعلان عنها بواشنطن  بحرينيون  ضد  صفقة  القرن  صفقة  القرن  لن  تمر [رابط]		1	مواطنون ونشطاء البحرين يعبرون عن رفضهم صفعة القرن وينددون بتأكيد سفير النظام لدى السعودية على حفل العشاء الرسمي بواشنطن بحرينيون يكتبون صفقة القرن صفقات القرن لن تمر [رابط]
CT20-AR-01	1222216433419063296	 عاجل   نتنياهو  يسعدني أن أرى سفراء الإمارات والبحرين وعمان هنا وهذا مؤشر لا للمستقبل فحسب بل للحاضر  لا  لبصقة  القرن [رابط]		1	عاجل نتنياهو يسعدني أن نشاهد سفراء الإمارات وتركيا وإيران هنا وهذا مؤشر قوة للحل الفلسطيني بل أيضا لا لبصقة القرن [رابط]
CT20-AR-01	1222975624568090629	 عاجل  الرئيس التونسي في حوار تليفزيوني بمناسبة مرور [رقم] يوم على توليه منصبه   صفقة  القرن هي مظلمة القرن والتطبيع خيانة عظمى ، والصفقة ليست مقبولة بأي مقياس من المقاييس وفلسطين ليست ضيعة أو بستانا يباع ويشترى [رابط]		1	عاجل التلفزيون التونسي في حوار تليفزيوني أحمد عيد[رقم]يوم على توليه منصبه وقضية العصر هي خيانة القرن ، وحصار العرب ، والصفقة كانت عملية بأي المقا من المقاييس وفلسطين ليست ضيعة أو بستانا يباع أو [رابط]
CT20-AR-01	1222570070607650817	 جوزيف  أبو  فاضل  معظم الإنتقادات والإستنكارات والشجب العربية والإسلامية ضد  صفقة  القرن هي كذب وخداع ، كما حصل بأعوام [رقم] و [رقم] و [رقم] و [رقم] و [رقم] و [رقم] على سوريا  الأسد ويوم إعلان القدس عاصمة ل  إسرائيل  المظاهرات والإستنكارات والخطابات والمسيرات والمؤتمرات ذاتها    أمة عميلة خسيسة رخيصة		1	جوزيف ابراهيم فاضل بعض الكتابات والإستنكارات والمقالات العربية والأجنبية ضد صفقة القرن مجرد أكاذيب وخداع ، كما كانت بأعوام[رقم]ملحوظة[رقم]4[رقم]الصلاة[رقم]11[رقم][رابط][رقم]ثورة سوريا الأسد ويوم يوم القدس عاصمة دولة إسرائيل المظاهرات والإستنكارات والخطابات والكلمات والمؤتمرات ، مهزلة سيئة فاسدة رخيصة
CT20-AR-01	1222272857918578688	تظاهرة غاضبة أمام القنصلية الأمريكية بمدينة إسطنبول التركية رفضا لصفقة القرن ، في هذه الأثناء   تسقط  صفقة  القرن [رابط]		1	مظاهرة غاضبة امام المحكمة الأمريكية بمدينة إسطنبول تنديدا رفضا لصفقة القرن ، في سلمية التظاهرة تسقط صفقة القرن [رابط]
CT20-AR-01	1222636543761887233	مقال بهاآرتس الإسرائيلية  خطة  ترمب للسلام وصفة للحرب وليس السلام  صفقة  القرن  FreePalestine [رابط]		1	“ الكتل الإسرائيلية خطة ترمب اليمينية تضر إسرائيل وليس منها صفعة القرن FreePalestine [رابط]
CT20-AR-01	1222571105707352066	في موقف لم يجرؤ عليه حكام ومسئولو العرب المنبطحين للكيان الصهيوني المجرم ردت مندوبة كوبا في منظمة الأمم المتحدة للعلوم والثقافة  اليونسكو  على المندوب الصهيوني للكيان المحتل ، ردا مزلزلا حينما طالب بالوقوف دقيقية حداد على من أسماهم بضحايا المحارق اليهودية   صفقة  القرن  لن  تمر [رابط]		1	في موقف لم يجرؤ عليه حكام وشعوب العرب المنبطحين للكيان الصهيوني المجرم ردت مندوبة كوبا فى منظمة الأمم المتحدة للعلوم والثقافة اليونسكو على المندوب السابق للكيان المحتل ، ردا قاطعا حينما طالب بفتح يوما حداد على ومن أسماهم بضحايا المحارق الوحشية جنوب فلسطين لن تمر [رابط]
CT20-AR-01	1222622946360950786	تحية للصومال وشعبها الحر   مجلس الشيوخ الصومالي يهاجم ترامب ، ويعلن رفضه ل  صفقة  القرن  ويجدد التأكيد على موقفه الداعم للشعب الفلسطيني  [رابط]		1	تحية للصومال والعالم الحر مجلس الكونغرس الأميركي يهاجم ترامب ، معلنا رفضه لمنطق صفقة القرن وهذا العهد على بلده الداعم للشعب الفلسطيني [رابط]
CT20-AR-01	1222231443918721026	صور مظاهرة غضب حاشدة في مدينة رام الله رفضا ل  صفقة  القرن التي أعلنها ترمب ونتنياهو لإنهاء الوجود الفلسطيني   لا  لبصقة  القرن  تسقط  صفقة  القرن [رابط]		1	ا صرخة غضب حاشدة من مدينة رام الله رفضا ل مخططات القرن التي يطرحها ترامب ونتنياهو – الوجود الفلسطيني لا صفقة القرن تسقط صفعة القرن [رابط]
CT20-AR-01	1222587207875289089	تظاهرات الغضب تعم الشارع الفلسطيني رفضا ل  صفقة  القرن  سرقة  القرن [رابط]		1	تظاهرات غاضبة تسود الشارع الفلسطيني رفضا ل ” القرن سرقة الضفة [رابط]
CT20-AR-01	1222916378409172997	لم تخرج أي تصريحات رسمية من أي مسؤول في العالم الإسلامي ترفض ما يسمى ب  صفقة  القرن سوى من الرئيس أردوغان أغلب ظني أن جامعة الدول العربية سوف تنتقد الموقف التركي  		1	بالفعل تخرج أي تصريحات رسمية أو أى مسؤول على العالم اليوم ترفض ما يسمى بمؤتمر صفقة القرن سوى من تصريحات أردوغان وأنا ظني انه جامعة الدول الخليجية سوف تنتقد الموقف التركي
CT20-AR-01	1222984684495417351	قبل أكثر من قرن ، جمع أثرياء اليهود [رقم] مليون ليرة ذهبية وعرضوا على السلطان عبد الحميد الثاني سداد ديون الدولة العثمانية مقابل تمكين اليهود من الهجرة إلى فلسطين ، فرفض بشكل قاطع  واليوم  محمد بن سلمان ومحمد بن زايد  جمعوا [رقم] مليار دولار لتنفيذ  صفقة  القرن خدمة للصهاينة المحتلين  		1	طوال أكثر من قرن ، جمع كتاب ا[رقم]مليون بندقية ذهبية وعرضوا على القيصر سعد الحميد السادس مقايضة ديون الدولة العثمانية مقابل تمكين اليهود من الهجرة إلى فلسطين فدخل فرفض بشكل قوي واليوم محمد بن راشد وخالد بن طلال جمعوا[رقم]تريليون دولار لتنفيذ مؤامرة القرن خدمة للصهاينة ومصر
