topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT20-AR-30	1229471416925507584	نائب وزير الخارجية خالد الجارالله  وساطة الكويت لحل  الأزمة  الخليجية مستمرة ولم نفقد الامل في الحل   لكن لا نزال نشعر بالإحباط من استمرار الخلاف بين الأشقاء في دول المجلس [رابط]		1	نائب وزير الاعلام ثامر الروضان وساطة السلام لحل الأزمة الخليجية مستمرة ولم نفقد الامل بقرب الحل لكن فلا زال نشعر بالإحباط من استمرار التوتر واختلاف الأشقاء في دول المجلس [رابط]
CT20-AR-30	1229497936607883266	الجارالله  الوساطة الكويتية لحل «  الأزمة  الخليجية » مستمرة   ولن نفقد الأمل أكد أن علاقاتنا متطورة ومتميزة مع  كندا ونتطلع لتعزيزها [رابط] [رابط]		1	الجارالله الوساطة الكويتية لحل « الأزمة الخليجية ” مستمرة ولن نفقد الوساطة كما أن العلاقة قوية ومتميزة مع إيران ونتطلع للشراكة [رابط][رابط]
CT20-AR-30	1229361997818613761	تكشف السر حول كذب هؤلاء المرتزقة على السعودية   خطابا لقناة الجزيرة بتاريخ [رقم]  [رقم]  [رقم] م ، موجها من مدير عام القناة إلى المدير المالي ، يتضمن اعتماد صرف مكافآت مالية لقائمة من مذيعي القناة  تنفيذا للتوجيهات الأميرية    [رابط]  سفيه  الدوحه  وجزيه  المرتزقه		1	ويبقى السر وراء كذب هؤلاء عندما أصدرت السعودية خطابا لقناة الجزيرة بتاريخ[رقم][رقم][رقم]م ح م من قطاع عام الإذاعة إلى المدير المالي ، والمتضمن اعتماد خطة مكافآت خاصة لقائمة من مذيعي الإذاعة تنفيذا المكرمة الأميرية [رابط]سفيه يعمل في الخبر
CT20-AR-30	1229395526187126784	نفي جماعي من الإعلاميين العاملين في  قناة  الجزيرة لكتاب متداول يظهر مكافآت وزعت لهم ، ويؤكدوا أنه مفبرك وغير صحيح وإجمالي المبلغ المكتوب لا يساوي مجموع الأرقام الخيالية [رابط]		1	نفى مصدر من الإعلاميين العاملين في قناة الجزيرة لبيان متداول يظهر مكافآت وزعت لموظفيها ، مؤكدة أنه مفبرك وغير صحيح وإجمالي المبلغ المرفق به يصدق كامل الأرقام الواردة [رابط]
CT20-AR-30	1229333418124681216	خطابا مسربا يحمل شعار قناة الجزيرة القطرية بتاريخ [رقم]  [رقم]  [رقم] م ، موجها من مدير عام القناة بإعتماد صرف مكافآت مالية لقائمة من مذيعي القناة تنفيذا للتوجيهات الأميرية التي تضمنت الموافقة للطلبات المقدمة للديوان الأميري القطري بقيمة إجمالية [رقم]  [رقم]  [رقم] مليون وسبعمائة ألف دولار [رابط]		1	خطابا تم باستخدام شعار قناة العربية القطرية بتاريخ[رقم][رقم][رقم]2 ، موجها بتكليف مدير جميع القنوات بإعتماد صرف مكافآت مالية لفئة من مذيعي الجزيرة استجابة للتوجيهات الأميرية التي تأتي الموافقة التقارير المرفوعة للديوان الأميري القطري بقيمة إجمالية[رقم][رقم][رقم]ريال وسبعمائة ألف يورو [رابط]
CT20-AR-30	1229463561090543617	نائب وزير الخارجية « خالد الجارالله »   الوساطة الكويتية لحل  الأزمة  الخليجية مستمرة  كنا ولازلنا نشعر بالاحباط لوجود وإستمرار هذا الخلاف بين  الأشقاء ما ذكره وزير الخارجية القطري يؤكد ما سبق وذكرناه   أنه لا جديد في الأزمة  [رابط]		1	نائب وزير خارجية « عبدالرحمن الصباح يقول الجهود الكويتية لحل الأزمة الخليجية مستمرة كنا مرة نشعر بالاحباط لوجود وإستمرار هذا الخلاف الإخوة الأشقاء ما ذكره وزير الخارجية القطري يخالف ما سبق وذكرناه بأنه لا دور في الأزمة [رابط]
CT20-AR-30	1229456918172880898	نائب وزير الخارجية الكويتي خالد الجارالله  وساطة  الكويت لحل الأزمة الخليجية مستمرة ولم نفقد الامل في الحل ، لكن لا نزال نشعر بالإحباط من استمرار الخلاف بين الأشقاء دول المجلس  ما ذكره وزير الخارجية القطري يؤكد ما سبق وذكرناه   أنه لا جديد في الأزمة [رابط]		1	نائب وزير الخارجية السعودي خالد جوا وساطة – – الأزمة الخليجية مستمرة ولم نفقد الامل بقرب الحل ، لكن لا نزال نشعر بالإحباط من استمرار الخلافات بين الأشقاء دول المجلس ما ذكره مصدر الخارجية القطري بعد ما أكد وذكرناه أنه لا دخل في الأزمة [رابط]
CT20-AR-30	1229315312635596801	نقدم لكم جميع خدمات التنظيف المنزلية للتواصل على الخاص  سفيه  الدوحه  وجزيه  المرتزقه [رابط]		0	نحتاج لكي معظم احتياجات التنظيف المنزلية للتواصل مع حساب سفيه الدوحه وجزيه المرتزقه [رابط]
CT20-AR-30	1229327165394735104	مكافآت مرتزقة قناة  الجزيرة شعار  تنظيم  الحمدين  انبح ضد  السعودية أكثر وخذ بالدولار  [رابط]		0	مكافآت مرتزقة قناة الزعيم شعار محمد الحمدين انبح لأجل أمريكا أكثر وخذ من [رابط]
CT20-AR-30	1229305239255371776	سبحان الله  من الواضح ان الوثيقة مفبركة ، بدليل وجود خطأ حسابي واضح جدا ، ومع هذا لا زال البعض يتداولها ويدندن حولها   انسوا خلافاتكم ، وتحروا الحق والصدق فقط  المفارقة  من فبرك الورقة يعلم تماما أن فيصل القاسم هو الأول ، لأن برنامجه قوي وسبب ضجة   سفيه  الدوحه  وجزيه  المرتزقه		0	سبحان الله من قال ان الوثيقة مفبركة ، بدليل وجود خطأ حسابي واضح جدا ، وكل هذا وما زال البعض يروج ويدندن حولها وهذه الأمور الشخصية وتحروا الحق والصدق فقط المفارقة من يتداول الورقة يعلم تماما أن الأخ القاسم هو الفائز ، لأن برنامجه قوي وسبب ضجة سفيه الدوحه وجزيه المرتزقه
CT20-AR-30	1229286596761051139	ويحبون المال حبا جما  سفيه  الدوحه  وجزيه  المرتزقه		0	أثرياء أنفسهم ثراء جما سفيه هم اللصوص المرتزقه
