topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT21-AR-02	1347337912745037824	 ترامب  من شاركوا في أعمال العنف بمبنى  الكونغرس لا يمثلون بلدنا وسيدفعون الثمن	1.0	1	يقولون للذين شاركوا بحملة إثارة العنف بمبنى الكونغرس لا يمثلون بلدنا وعليهم الثمن
CT21-AR-02	1347707160365588480	تويتر  قرار إلغاء حساب  ترمب بشكل دائم جاء بعد مراجعة دقيقة لتغريداته مؤخرا وخوفا من خطر المزيد من التحريض على العنف  أمريكا [رابط]	1.0	1	تويتر قرار بتعليق خدمة [بريد] بشكل دائم ، بعد مراجعة دقيقة للحالة وتحليل وخوفا بشأن خطر المزيد من التحريض ونشر العنف أمريكا [رابط]
CT21-AR-02	1347716374529933312	الأحداث تتسارع والطريق بين البيت الأبيض والمحاكم الأمريكية يتقلص  هل خطر على بال  ترامب أنه سيخرج من البيت الأبيض إلى المحاكمة  [رابط]	1.0	1	واشنطن تتسارع والطريق إلى المبنى الأبيض والمحاكم يتسع ” هل خطر في بال ترامب أنه سيعيد رئيس البيت الأبيض إلى المحاكمة [رابط]
CT21-AR-02	1348664896628678657	أصدرت بيلوسي إنذارا لمدة [رقم] ساعة لنائب الرئيس مايك بنس لاستدعاء التعديل الخامس والعشرين لإقالة الرئيس ترامب بسبب اضطرابات الكابيتول الأمريكية أو أن التصويت على عزل الرئيس سيطرح في مجلس النواب  [رابط]	1.0	1	رفض بيلوسي إنذارا له[رقم]ساعة لنائب الرئيس مايك بنس وهو المسئول الحكومي المطلوب من فريق ترامب بسبب أخطاء الكابيتول ، أو أن التصويت على هذا الرئيس سيطرح إلى مجلس النواب [رابط]
CT21-AR-02	1347400134787792899	هددت رئيسة مجلس النواب الأمريكي نانسي بيلوسي ببدء إجراءات عزل الرئيس المنتهية ولايته دونالد ترامب ، داعية إلى تفعيل المادة [رقم] من الدستور الخاصة بتنحية الرئيس  [رابط]	1.0	1	أعلنت رئيسة مجلس النواب الأمريكي 2019 بيلوسي باستئناف إجراءات مقاضاة الرئيس المنتهية ولايته الرئيس ترامب غدا داعية إلى إنهاء المادة[رقم]مبادئ الدستور الخاصة بدور الامير [رابط]
CT21-AR-02	1348081480166158344	عاجل  فورين بوليسي  مسؤولون بوزارة الخارجية يقدمون لبومبيو برقية ثانية تدين ترمب بالتحريض على اقتحام الكونغرس	1.0	1	عاجل فورين تشيني مسؤولون وزارة الخارجية نقلوا لبومبيو برقية ثانية تتهم أوباما بالتحريض على عرقلة الكونغرس
CT21-AR-02	1347686217169719296	تويتر تغلق حساب  ترمب بشكل دائم [رابط]	1.0	1	الفيسبوك تغلق منصة يوتيوب بشكل دائم [رابط]
CT21-AR-02	1348192976225275906	 مباشر  بيلوسي تطالب أعضاء الكونغرس بالاجتماع للبدء بإجراءات محاكمة  ترمب وعزله   نشرة الأخبار من التلفزيون العربي [رابط]	1.0	1	مباشر بيلوسي تطالب لجان الكونغرس بالاجتماع والسير بإجراءات ملاحقة بولتون — نشرة إخبارية من التلفزيون العربي [رابط]
CT21-AR-02	1347706691605979136	بعد حظر حساب الرئيس الامريكي نهائيا   حساب جديد يظهر على تويتر يحمل اسم  جون بارون  وصورة معدلة بالفوتوشوب للرئيس الأمريكي يقول فيها التعريف  لست دونالد  ترمب  اللافت أن الحساب بدأ يستقطب عشرات آلاف المتابعين دون التأكد من هوية صاحبه  عبر هذا الحساب [مستخدم]	1.0	1	بعد حظر نائب الرئيس الامريكي نهائيا حساب جديد نشط على الدوام يحمل اسم جون بارون وصورة معدلة بالفوتوشوب للسفير الأمريكي جاء فيها التعريف لست دونالد بل اللافت أن الحساب بدأ يستقطب المزيد من السعوديين دون التأكد من هوية صاحبه عبر معرف الحساب[مستخدم]
CT21-AR-02	1348731441933398017	ماذا سيخسر  ترمب في حال عزله  [رابط]	1.0	1	ولماذا سيخسر الشعب في مقابل عزله [رابط]
