topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT20-AR-10	1225373951976669184	اتساءل الى اين يريد ان يصل وسيم يوسف هاقد بدأ بالطعن بقانون الإمارات ويلمز السلطات الإماراتية بالإهمال   هذا الإنسان سبب فتنة في الإمارات وسيزيد شره إذا لم يتم ردعه   [رابط]		1	اتساءل الى اين يريد ان يصل وسيم يوسف هاقد بدأ بالطعن بقانون الإمارات ويلمز السلطات الإماراتية بالإهمال هذا الإنسان سبب فتنة في الإمارات وسيزيد شره إذا لم يتم ردعه [رابط]
CT20-AR-10	1225350705860481025	المجنس وسيم يوسف رفع [رقم] دعوة قضائية على أبناء الإمارات المجنس اللي عندنا ابو المساج وناشر الرذيلة   كم قضية رافعها على أبناء قطر  هذي بلاوي التجنيس  وسيم يبي سيارة واللي عندنا يبي يخلص بيتة على ظهور أهل قطر 		1	المجنس وسيم يوسف رفع [رقم] دعوة قضائية على أبناء الإمارات المجنس اللي عندنا ابو المساج وناشر الرذيلة كم قضية رافعها على أبناء قطر هذي بلاوي التجنيس وسيم يبي سيارة واللي عندنا يبي يخلص بيتة على ظهور أهل قطر...هذا الموقع يستخدم Akismet للحد من التعليقات المزعجة والغير مرغوبة. تعرف على كيفية معالجة بيانات تعليقك.بسبب سوء التصرف طائرة تابعة لشركة “ تونسار ” تعود من “ كوتونو ” وعلى متنها 7 مسافرين فقط وخسائر بمئات الاف الدينارات ( فيديو )الاولى سيارات صفاقس سينما تونس إستثمار محسن مرزوق حركة مشروع تونس اساور بن محمد حركة نداء تونس قطاع النسيج علياء بلعيد منيرة حمدي بلغيث الصيادي أحمد الشريف سلاف فواخرجي أيام قرطاج المسرحية فوزي بن قمرة سياحة كأس العالم 2018 بنوك ومالية اعلام اقتصاد فايزة المحرسي Ooredooمن خلال الاشتراك ، فإنك تقبل سياسة الخصوصية. ستحصل على خصم 10 ٪ بعد الاشتراك ، ويمكنك إلغاء الاشتراك في أي وقت.نحن نقوم بالاستخدام ملفات تعريف الارتباط لجعل تجربتك في تصفح الانترنت أفضل. ان استمر
CT20-AR-10	1225322990562353152	أين قانون حماية الطفل عن هذه التغريددة   فيديو قبل عامين تقوم بنشره انتقاما بسبب شموى مقدمة في حقها   فتنتقم مني بولدي   وتكتب تعليقا ساخرا عنه   [رابط]		1	أين قانون حماية الطفل عن هذه التغريددة فيديو قبل عامين تقوم بنشره انتقاما بسبب شموى مقدمة في حقها فتنتقم مني بولدي وتكتب تعليقا ساخرا عنه [رابط]
CT20-AR-10	1225851554319798278	قالوا عنه الداعية الشيخ الدكتور وسيم يوسف إمام وخطيب مركز جامع الشيخ زايد بن سلطان الكبير رحمه الله تعالى في أبو ظبي في الإمارات العربية المتحدة ، أعفي من إمامته والخطابة فيه  ويعزى ذلك إلى ما أثاره في برنامجه في تلفزيون أبو ظبي طاعنا في صحيح الإمام البخاري الذي أجمع المسلمون على		1	قالوا عنه الداعية الشيخ الدكتور وسيم يوسف إمام وخطيب مركز جامع الشيخ زايد بن سلطان الكبير رحمه الله تعالى في أبو ظبي في الإمارات العربية المتحدة ، أعفي من إمامته والخطابة فيه ويعزى ذلك إلى ما أثاره في برنامجه في تلفزيون أبو ظبي طاعنا في صحيح الإمام البخاري الذي أجمع المسلمون على صحته.
CT20-AR-10	1225338609672294400	[مستخدم] سماحة الشيخ ترامب القرني حفظك الله ورعاك شنو رايك في وسيم يوسف وهو يقول لو أتي راوي الحديث ويحلف علي القران ماصدقته والمقصود بالراوي الصحابي الجليل  الإمام انس بن مالك خادم رسول الله طعن في الصحابة الكرام واتهامهم بالكذب علي تلفزيون الامارات جهارا نهارا [رابط]		1	[مستخدم] سماحة الشيخ ترامب القرني حفظك الله ورعاك شنو رايك في وسيم يوسف وهو يقول لو أتي راوي الحديث ويحلف علي القران ماصدقته والمقصود بالراوي الصحابي الجليل الإمام انس بن مالك خادم رسول الله طعن في الصحابة الكرام واتهامهم بالكذب علي تلفزيون الامارات جهارا نهارا [رابط]
CT20-AR-10	1225090127065767936	تركت الأصل ومسكت الفرع يا عارف تمنيتك تنصح وسيم يوسف اللي خلى المترديه والنطيحة يتطاولون على وطني وولاة امري بتشكيكه بصحيح بخاري ومسلم والحمدالله رب العالمين ولاة امرنا يعرفون الصغيره والكبيرة في البلاد وهذا متفقين عليه يا سيد عارف تحياتي لك [رابط]		1	تركت الأصل ومسكت الفرع يا عارف تمنيتك تنصح وسيم يوسف اللي خلى المترديه والنطيحة يتطاولون على وطني وولاة امري بتشكيكه بصحيح بخاري ومسلم والحمدالله رب العالمين ولاة امرنا يعرفون الصغيره والكبيرة في البلاد وهذا متفقين عليه يا سيد عارف تحياتي لك [رابط]
CT20-AR-10	1226744337893150720	[مستخدم] للبيع بغبغاء من فصيلة  وسيم  يوسف كان شغال مفتي ومفسر احلام وامام ضريح عامل حوادث كثيرة منها الطعن في الصحابه والانبياء وصحيح البخاري وصحيح مسلم بعض الاحيان نسونجي وبعض الاحيان طبال للاستفسار يرجى الاتصال على الرقم [رقم] محمد زايد ريكي		1	[مستخدم] للبيع بغبغاء من فصيلة وسيم يوسف كان شغال مفتي ومفسر احلام وامام ضريح عامل حوادث كثيرة منها الطعن في الصحابه والانبياء وصحيح البخاري وصحيح مسلم بعض الاحيان نسونجي وبعض الاحيان طبال للاستفسار يرجى الاتصال على الرقم [رقم] محمد زايد ريكي 0096650130479...
CT20-AR-10	1225825423709392896	وسيم يوسف كان قد الف كتابا بعنوان كنت متطرفا ، وبعد ان تم عزله من امام المسجد هل يؤلف كتابا  كنت  زنديقا  منقول من برنامج فوق السلطة  الجزيرة		1	وسيم يوسف كان قد الف كتابا بعنوان كنت متطرفا ، وبعد ان تم عزله من امام المسجد هل يؤلف كتابا كنت زنديقا منقول من برنامج فوق السلطة الجزيرة..! ؟
CT20-AR-10	1224908019621863424	وسيم يوسف حارب صحيح البخاري مراهنا على مكانته في دولة الإمارات  وبعد أشهر تم عزله عن الإمامة والخطابة في جامع الشيخ زايد الكبير ، وبالأمس تم التوجيه بتدريس صحيح البخاري في كافة مساجد الدولة هناك   انتهى وسيم يوسف وبقي البخاري وسيبقى إلى قيام الساعة ويأبى الله إلا أن يتم نوره 		1	وسيم يوسف حارب صحيح البخاري مراهنا على مكانته في دولة الإمارات وبعد أشهر تم عزله عن الإمامة والخطابة في جامع الشيخ زايد الكبير ، وبالأمس تم التوجيه بتدريس صحيح البخاري في كافة مساجد الدولة هناك انتهى وسيم يوسف وبقي البخاري وسيبقى إلى قيام الساعة ويأبى الله إلا أن يتم نوره ولو كره الكافرون.هذا هو محمد رسول الله صلى الله عليه وسلم الذي قال عنه ربه عز وجل : ( وإنك لعلى خلق عظيم ) [القلم : 4] ، وقال تعالى : ( لقد كان لكم في رسول الله أسوة حسنة لمن كان يرجو الله واليوم الآخر وذكر الله كثيرا * ومن يطع الله ورسوله يدخله جنات تجري من تحتها الأنهار خالدين فيها وذلك الفوز العظيم * ومن يعص الله ورسوله ويتعد حدوده يدخله نارا خالدا فيها وله عذاب مهين ) [سورة النساء : 13 - 14].فاللهم صل وسلم وبارك على سيدنا محمد وعلى آله وصحبه أجمعين ، والحمد لله رب العالمين.
CT20-AR-10	1225725276333670400	[مستخدم] [مستخدم] دكتورة  موزة  طحوارة أنسانه فاضله أفنت عمرها الستيني في خدمة وطنها ومجتمعها وهاي الآن عادت للدفاع عن دين الله وسنة نبيه وشيوخ  الأمارات عن الهمز واللمز والطعن فيهم من خلال منبر الكاذب  وسيم  يوسف وشق الصف الأماراتي فالجميع ينبذ ما يقوم به أستمري والله أنك على حق		1	[مستخدم] [مستخدم] دكتورة موزة طحوارة أنسانه فاضله أفنت عمرها الستيني في خدمة وطنها ومجتمعها وهاي الآن عادت للدفاع عن دين الله وسنة نبيه وشيوخ الأمارات عن الهمز واللمز والطعن فيهم من خلال منبر الكاذب وسيم يوسف وشق الصف الأماراتي فالجميع ينبذ ما يقوم به أستمري والله أنك على حق.شكرا لكم لمتابعتنا ونعدكم دائما بتقديم كل ما هو افضل.. ونقل الاخبار من كافة المصادر الاخبارية وتسهيل قراءتها لكم. لا تنسوا عمل لايك لصفحتنا على الفيسبوك ومتابعة آخر الاخبار على تويتر. مع تحيات اسرة موقع صحيفة اليوم. صحيفة اليوم ،
