topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT20-AR-08	1222805726592163841	الدكتور المطلق محذرا الآباء من تأثير  النسويات  على عقول الفتيات  يؤثرن على بناتنا ويعملن على إشعار الفتاة بأنها في قلق ويدفعنها للانتحار ويزين لها الهروب [رابط]		1	الدكتور المطلق محذرا الآباء من تأثير النسويات على عقول الفتيات يؤثرن على بناتنا ويعملن على إشعار الفتاة بأنها في قلق ويدفعنها للانتحار ويزين لها الهروب [رابط]
CT20-AR-08	1222810033194520580	عضو هيئة كبار العلماء الشيخ عبدالله المطلق يحذر  النسويات أفسدن الفتيات حتى أخرجنهن وزين لهن الهروب للخارج والانتحار ، بعدما كن معززات مكرمات في وطنهن وأسرهن   [رابط]		1	عضو هيئة كبار العلماء الشيخ عبدالله المطلق يحذر النسويات أفسدن الفتيات حتى أخرجنهن وزين لهن الهروب للخارج والانتحار ، بعدما كن معززات مكرمات في وطنهن وأسرهن [رابط] 7 years agoالرئيس الأمريكي : أسامة بن لادن قتل : العربية من يخلف بن لادن في قيادة تنظيم القاعدة ؟ اسامة بن لادن وتنظيم القاعد. صورة 14الصفحة الرئيسية أخبار سورية الآن أخبار العرب الآن أخبار العالم الآن أهم الأحداث السورية حوادث وجرائم عقارات و استثمارات خارج التغطية الاقتصاد والاعمال تحليلات ومواقف أخبار الرياضة الثقافة والشباب فنون و دراما الصحة و المجتمع من هنا و هناك منوعات أرسل خبر علوم وتكنولوجيا طرائف من العالم ابراج اليوم محلياتقطع التيار الكهربائي عن السويداء 3 ساعات يوميا من الاثنين إلى الأربعاء القادم درجات الحرارة توالي ارتفاعها والجو بين الصحو والغائم جزئيا 20 مكرو باص للشوارع الضيقة … قرار بنقل جميع سرافيس الضواحي إلى الكراج الغربيروسيا تصنع طائرات ركاب أسرع من الصوت دراسة امريكية : المرأة أكثر جاذبية في ٣٨ من عمرها وتتوقف عن الإنجاب في ٤٩ طريقة جديدة للتنبؤ بالموت المبكر! أغرب 10 أسئلة يطرحها
CT20-AR-08	1222775480883064832	فيديو   عضو هيئة كبار العلماء د   عبدالله المطلق   احذروا من  النسويات لأنهن يدفعن الفتيات إلى الهروب للخارج والانتحار ، وأضاف أن  بعض الفتيات جربن الهرب إلى الخارج ليصدمن بالواقع المرير ويعملن كالخادمات في المطاعم بتنظيف الأواني ، بعدما كن معززات مكرمات في وطنهن وأسرهن      [رابط]		1	فيديو عضو هيئة كبار العلماء د عبدالله المطلق احذروا من النسويات لأنهن يدفعن الفتيات إلى الهروب للخارج والانتحار ، وأضاف أن بعض الفتيات جربن الهرب إلى الخارج ليصدمن بالواقع المرير ويعملن كالخادمات في المطاعم بتنظيف الأواني ، بعدما كن معززات مكرمات في وطنهن وأسرهن [رابط]
CT20-AR-08	1223635318185897984	 متحرش  وادي  الدواسر بنت لابسه نقاب و دسوس وكل شي اسود باسود مع ذلك ما سلمت من هذا الذكر الواطي اللي يتحرش فيها ، عشان تعرفون أن المشكلة ماهي في لبس النساء ، المشكلة في عقول هؤلاء الذكور اللي يشوفوا اي بنت بالشارع فهي مجرد شهوة يجوز له التحرش بها ، قسم بالله مقطع يغث [رابط]		1	متحرش وادي الدواسر بنت لابسه نقاب و دسوس وكل شي اسود باسود مع ذلك ما سلمت من هذا الذكر الواطي اللي يتحرش فيها ، عشان تعرفون أن المشكلة ماهي في لبس النساء ، المشكلة في عقول هؤلاء الذكور اللي يشوفوا اي بنت بالشارع فهي مجرد شهوة يجوز له التحرش بها ، قسم بالله مقطع يغث [رابط]
CT20-AR-08	1222816722899521536	الشيخ المطلق يحذر من أضرار « النسويات » على الفتيات   وينصح الآباء [رابط]		1	"الشيخ المطلق يحذر من أضرار « النسويات » على الفتيات وينصح الآباء [رابط]تخفيضات مغرية لدى افخم الماركات العالمية وفعاليات للأسرة والطفل اكتشفها الأن بالاشتراك بجوال "" عروض ستي "" ، للأشتراك ارسل رقم 1 للرقم : 801710 “ فقط لعملاء STC ""- - منتديات عروض سيتي : : تصميم - - مؤسسة الابداع الرقمى - - استايل جوال - - ستايل الإبداع الرقمى للأرشفة المتقدمةأنت لم تسجل الدخول بعد أو أنك لا تملك صلاحية لدخول لهذه الصفحة. هذا قد يكون عائدا لأحد هذه الأسباب :ليست لديك صلاحية أو إمتيازات كافية لدخول هذه الصفحة. هل تحاول تعديل مشاركة شخص آخر, دخول ميزات إدارية أو نظام متميز آخر ؟لوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى اقسام عروض ستي المتخصصه عروض ستي تخفيضات وتنزيلات عروض ستي الملابس عروض ستي مجوهرات وساعات عروض ستي شنط وجلديات عروض ستي عطورات وادوات تجميل عروض ستي هدايا وكماليات عروض ستي منتجات نسائية ومنزلية عروض ستي اجهزة والكترونيات عروض ستي عقار عروض ستي سيارات عروض ستي خدمات وطلبات عروض ستي متفرقات اسواق المناطق اسواق عروض ستي المنطقة الوسطى اسواق عروض"
CT20-AR-08	1222788654889947136	الدكتور المطلق محذرا الآباء من تأثير  النسويات  على عقول الفتيات  يؤثرن على بناتنا ويعملن على إشعار الفتاة بأنها في قلق ويدفعنها للانتحار ويزين لها الهروب والخروج من البلاد  [رابط]		1	الدكتور المطلق محذرا الآباء من تأثير النسويات على عقول الفتيات يؤثرن على بناتنا ويعملن على إشعار الفتاة بأنها في قلق ويدفعنها للانتحار ويزين لها الهروب والخروج من البلاد [رابط]
CT20-AR-08	1222533746253094912	أسس ومبادئ الحركة النسوية والرد عليها [رقم]  المساواة إطلاقا بين الرجل والمرأة [رقم]  إسقاط ولاية الرجل على المرأة [رقم]  الحرية الجنسية واحترام الميول المثلي للنساء [رقم]  حرية سفر المرأة وخروجها وتحررها الجسدي		1	أسس ومبادئ الحركة النسوية والرد عليها [رقم] المساواة إطلاقا بين الرجل والمرأة [رقم] إسقاط ولاية الرجل على المرأة [رقم] الحرية الجنسية واحترام الميول المثلي للنساء [رقم] حرية سفر المرأة وخروجها وتحررها الجسدي [رقم... آخر رد : الإسلام في نظركم شرعة ومنهاج حياة] ملتقى سبل السلام الوضعي [رقم هاتف] مركز الحادي عشر ( العاشر ) من رمضان عام 1436 شيلة إبريقا تأليف د. الحسن البصري المركز المشترك لطلاب التعليم الأساسي [المستوى 5 - 6 - 7 - 8] معرض الصور مكتبة الصور المتحركه كلية علوم اللغة العربية [رابط] سلاح العلم أختراق المواقع أخبار المملكة العربية السعوديةمنتديات طلاب الجامعة العربية المفتوحة > منتديات المساندة والمساعدة > قسم نقاشات الطلاب الخاصة بالجامعةعنوان الموضوع المشاركة الأخيرة تاريخ بداية الموضوع عدد الردود عدد المشاهدات كاتب الموضوع تقييم الموضوعآخر يوم آخر يومين آخر أسبوع آخر 10 أيام آخر أسبوعين آخر شهر آخر 45 يوم آخر شهرين آخر 75 يوم آخر 100 يوم السنة الماضية البدايةلوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في
CT20-AR-08	1223331605583990796	زيادة كبيرة  [رقم] ٪  في معدلات التحرش الجنسي والاغتصاب في الاكاديميات العسكرية الامريكية خلال سنة  قلت  يضعون مجندات شابات في ثكنات ومهاجع الجنود وداخل الاليات والسفن والطائرات   ماذا يتوقعون اذا  [رابط] via [مستخدم]		1	زيادة كبيرة [رقم] ٪ في معدلات التحرش الجنسي والاغتصاب في الاكاديميات العسكرية الامريكية خلال سنة قلت يضعون مجندات شابات في ثكنات ومهاجع الجنود وداخل الاليات والسفن والطائرات ماذا يتوقعون اذا [رابط] via [مستخدم]
CT20-AR-08	1222757009604386817	 السعودية  حذر المستشار بالديوان الملكي عضو هيئة كبار العلماء الدكتور عبدالله المطلق من خطورة من وصفهن ب  النسويات  ، وذلك للتأثير على عقول الفتيات ، وغسل أدمغتهن ، وتجميل حياة الحرية في الخارج ليفاجأن بعد هروبهن بالضياع  [رابط]		1	السعودية حذر المستشار بالديوان الملكي عضو هيئة كبار العلماء الدكتور عبدالله المطلق من خطورة من وصفهن ب النسويات ، وذلك للتأثير على عقول الفتيات ، وغسل أدمغتهن ، وتجميل حياة الحرية في الخارج ليفاجأن بعد هروبهن بالضياع [رابط]
CT20-AR-08	1222769151372091392	امن الدولة وحقوق الانسان اكدوا ان النسوية فكر جميل ولا يمت للتجريم بأي صلة  وبنفس الوقت امن الدولة وحقوق الانسان ومحمد بن سلمان طال عمره اكدوا ان الصحوة والصحونج مجرد ارهابيين وسوف ندمرهم  اسمع كلامك ولا كلام امن الدولة   طبعا امن الدولة  [رابط] [رابط]		1	امن الدولة وحقوق الانسان اكدوا ان النسوية فكر جميل ولا يمت للتجريم بأي صلة وبنفس الوقت امن الدولة وحقوق الانسان ومحمد بن سلمان طال عمره اكدوا ان الصحوة والصحونج مجرد ارهابيين وسوف ندمرهم اسمع كلامك ولا كلام امن الدولة طبعا امن الدولة [رابط] [رابط]
