topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT21-AR-02	1347337912745037824	 ترامب  من شاركوا في أعمال العنف بمبنى  الكونغرس لا يمثلون بلدنا وسيدفعون الثمن	1.0	1	"ترامب من شاركوا في أعمال العنف بمبنى الكونغرس لا يمثلون بلدنا وسيدفعون الثمن غاليا. """
CT21-AR-02	1347707160365588480	تويتر  قرار إلغاء حساب  ترمب بشكل دائم جاء بعد مراجعة دقيقة لتغريداته مؤخرا وخوفا من خطر المزيد من التحريض على العنف  أمريكا [رابط]	1.0	1	تويتر قرار إلغاء حساب ترمب بشكل دائم جاء بعد مراجعة دقيقة لتغريداته مؤخرا وخوفا من خطر المزيد من التحريض على العنف أمريكا [رابط]
CT21-AR-02	1347716374529933312	الأحداث تتسارع والطريق بين البيت الأبيض والمحاكم الأمريكية يتقلص  هل خطر على بال  ترامب أنه سيخرج من البيت الأبيض إلى المحاكمة  [رابط]	1.0	1	الأحداث تتسارع والطريق بين البيت الأبيض والمحاكم الأمريكية يتقلص هل خطر على بال ترامب أنه سيخرج من البيت الأبيض إلى المحاكمة [رابط]
CT21-AR-02	1348664896628678657	أصدرت بيلوسي إنذارا لمدة [رقم] ساعة لنائب الرئيس مايك بنس لاستدعاء التعديل الخامس والعشرين لإقالة الرئيس ترامب بسبب اضطرابات الكابيتول الأمريكية أو أن التصويت على عزل الرئيس سيطرح في مجلس النواب  [رابط]	1.0	1	"أصدرت بيلوسي إنذارا لمدة [رقم] ساعة لنائب الرئيس مايك بنس لاستدعاء التعديل الخامس والعشرين لإقالة الرئيس ترامب بسبب اضطرابات الكابيتول الأمريكية أو أن التصويت على عزل الرئيس سيطرح في مجلس النواب [رابط] ساعات قبل انتخابات التجديد النصفي...نشر موقع "" بي بي سي "" الأربعاء ، تقريرا تحدث فيه عن بدر العساكر مدير مكتب ولي العهد السعودي محمد بن سلمان ، والتي قالت وسائل إعلام تركية إن رئيس الفريق السعودي الذي قدم إلى إسطنبول قد اتصل بالعساكر..وصل زعيم الحزب الديمقراطي الكردستاني ، مسعود البارزاني ، الأربعاء ، إلى العاصمة العراقية بغداد ، وذلك في أول زيارة من استفتاء إقليم كردستان على الانفصال من العراق.رفض وزير الخارجية السعودي عادل الجبير مساء الأربعاء ، التقارير التي تحدثت عن إمكانية التغيير في قيادة النظام في المملكة العربية السعودية..كشف وزير الخارجية التركي مولود تشاووش أوغلو الأربعاء عن مهمة سرية يقوم بها مبعوث الأمم المتحدة إلى اليمن مارتن غريفيث لمحاولة حل الأزمة الراهنة في اليمن..اعتبرت الولايات المتحدة أن على كافة الدول الأجنبية باستثناء روسيا ، وبالدرجة الأولى إيران ، أن تسحب"
CT21-AR-02	1347400134787792899	هددت رئيسة مجلس النواب الأمريكي نانسي بيلوسي ببدء إجراءات عزل الرئيس المنتهية ولايته دونالد ترامب ، داعية إلى تفعيل المادة [رقم] من الدستور الخاصة بتنحية الرئيس  [رابط]	1.0	1	"هددت رئيسة مجلس النواب الأمريكي نانسي بيلوسي ببدء إجراءات عزل الرئيس المنتهية ولايته دونالد ترامب ، داعية إلى تفعيل المادة [رقم] من الدستور الخاصة بتنحية الرئيس [رابط].وقالت بيلوسي في مؤتمر صحفي مشترك مع نظيرها التركي أحمد داود أوغلو في أنقرة اليوم الخميس : "" إن الولايات المتحدة لا يمكن أن تتسامح مع أي شخص يسعى إلى تقويض النظام الدستوري للولايات المتحدة "".وأضافت : "" إننا ندين بشدة هذه المحاولة غير القانونية التي تهدف إلى زعزعة استقرار البلاد وزعزعة الاستقرار في جميع أنحاء العالم ""."
CT21-AR-02	1348081480166158344	عاجل  فورين بوليسي  مسؤولون بوزارة الخارجية يقدمون لبومبيو برقية ثانية تدين ترمب بالتحريض على اقتحام الكونغرس	1.0	1	"عاجل فورين بوليسي مسؤولون بوزارة الخارجية يقدمون لبومبيو برقية ثانية تدين ترمب بالتحريض على اقتحام الكونغرس غدا.. أوباما وبوش يتصدران التشييع وترمب غير مرحب به ( صور ) قصة الغابة الخفية التي اكتشفها Google Earth … لم يمسها أحد من قبل.. واحدة من أولى إنجازات الدراما العربية - بريانكا جونز تحقق إنجازا كبيرا في شركة إسرائيلية صغيرة محمد صلاح يرد على الطفلة المصرية صاحبة اللافتة قوات النظام السوري تسيطر على آخر جيوب تنظيم داعش في جنوب البلاد بدران يتناول طرق الوقاية من فيروسات البرد وحساسية الأنف عبرالبرنامج استشهاد 40 مدنيا معظمهم نساء وأطفال جراء استهداف طائرات "" التحالف الدولي "" قرية البقعان التابعة لمدينة هجين بريف دير الزور الجنوبي الشرقي شرق سورية رئيس الجمعية العامة للأمم المتحدة : نسعى لحماية العالم من الكوارث سناب شات يطرح ميزة جديدة للمستخدمين نص كلمة الرئيس السيسي في مؤتمر التنوع البيولوجي بشرم الشيخ السيسي يفتتح المؤتمر العالمي الرابع عشر للتنوع البيولوجي في شرم الشيخ وصول عدد كبير من المشاركين بمؤتمر باريس للسلام وزيرة الصحة تتفقد نقاط المسح الخاصة بمنافذ توزيع دواء واحد للقضاء على فيروس سي مجلس الوزراء يوافق على إنشاء"
CT21-AR-02	1347686217169719296	تويتر تغلق حساب  ترمب بشكل دائم [رابط]	1.0	1	"تويتر تغلق حساب ترمب بشكل دائم [رابط] # 218TV # FacebookDownالسفير د. علي بن صميخ المري : نعمل على توثيق ورصد الحالات الإنسانية جراء الحصار ونعمل على إخلاء عدد من المخيمات الفلسطينية في قطاع غزةصحيفة "" حرييت "" التركية : لدى أنقرة تسجيل صوتي يؤكد عدم حصول مفاوضات مع خاشقجي لإقناعه بالعودة إلى السعوديةنيويورك تايمز : يصعب تصديق أن عملاء أمنيين وطبيبا شرعيا ذهبوا إلى إسطنبول لإقناع خاشقجي بالعودة إلى بلدهالمتحدث باسم أنصار الله : إعلان وقف العمليات بالحديدة هو استعداد لجولة جديدة يحتاج التجهيز لها وقتا إضافياقناة المنار تنظم وقفة تضامنية مع قناة الأقصى في مبنى القناة في حارة حريك عند الواحدة من بعد ظهر اليومالبنتاغون : سنسحب المئات من جنودنا المتواجدين في أفريقيا تحت عنوان محاربة الإرهاب خلال الأعوام المقبلةمجلس الدوما الروسي يصادق بأغلبية الأصوات على اتفاقية المنطقة التجارية الحرة بين إيران والإتحاد الأوراسيفي أجواء ولادة الرسول الأكرم ( ص ) تطلق جمعية الإمداد حملتها لتكفل 3950 طفلا يتيما لكفالة يتيم التواصل على الرقم 01 5717"
CT21-AR-02	1348192976225275906	 مباشر  بيلوسي تطالب أعضاء الكونغرس بالاجتماع للبدء بإجراءات محاكمة  ترمب وعزله   نشرة الأخبار من التلفزيون العربي [رابط]	1.0	1	مباشر بيلوسي تطالب أعضاء الكونغرس بالاجتماع للبدء بإجراءات محاكمة ترمب وعزله نشرة الأخبار من التلفزيون العربي [رابط]
CT21-AR-02	1347706691605979136	بعد حظر حساب الرئيس الامريكي نهائيا   حساب جديد يظهر على تويتر يحمل اسم  جون بارون  وصورة معدلة بالفوتوشوب للرئيس الأمريكي يقول فيها التعريف  لست دونالد  ترمب  اللافت أن الحساب بدأ يستقطب عشرات آلاف المتابعين دون التأكد من هوية صاحبه  عبر هذا الحساب [مستخدم]	1.0	1	بعد حظر حساب الرئيس الامريكي نهائيا حساب جديد يظهر على تويتر يحمل اسم جون بارون وصورة معدلة بالفوتوشوب للرئيس الأمريكي يقول فيها التعريف لست دونالد ترمب اللافت أن الحساب بدأ يستقطب عشرات آلاف المتابعين دون التأكد من هوية صاحبه عبر هذا الحساب [مستخدم]
CT21-AR-02	1348731441933398017	ماذا سيخسر  ترمب في حال عزله  [رابط]	1.0	1	"ماذا سيخسر ترمب في حال عزله [رابط] [رابط][email protected]أعلن الرئيس الأميركي ، دونالد ترمب ، الثلاثاء ، أنه لن يدمر الاقتصاد العالمي بالتشدد تجاه المملكة العربية السعودية في قضية مقتل الصحافي جمال خاشقجي. وقال ترمب إن "" سي. آي. إيه "" لم تتوصل إلى نتيجة مؤكدة 100 % بشأن مقتل خاشقجي. كما أضاف أنه سيلتقي بولي العهد السعودي ، الأمير مح...اندلعت اشتباكات عنيفة في شرق مدينة الحديدة اليمنية منتصف ليل الاثنين - الثلاثاء بالتزامن مع غارات شنتها طائرات التحالف العسكري بقيادة السعودية على مواقع في المدينة ، بحسب ما أفاد مسؤولون في القوات الموالية للحكومة ، في تصعيد يأتي رغم دعوات وقف إطلاق النار. وهذه المرة ، أثارت ترجمة غير دقيقة رواية سعودية هذه الكلمات للانتقادات اللاذعة في الخارج. فقد ثارت عاصفة مريرة ، ليل الأحد - الثلاثاء منطفئة في تحديد مصيرارطغرل 123 : ارطغرل الحلقة 123 موقع النور قيامة ارطغرل 123 الجزء الخامس الحلقه الثالثةمسلسل الازقة الخلفية : مشاهدة قيامة أرطغرل 123 الجزء الاول الحلقة 1 الاولى كاملة اون لاين بدون تقطيع بث مباشر"
