topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT20-AR-05	1222154610779086849	عدم حضور نواب حزب القوات اللبنانية لجلسة إقرار الموازنة في البرلمان يؤكد على انها كانت وستبقى صرخة الشعب وثورته ضد الفساد والمؤامرات والتسويات والشعب بات يعلم حقيقة من يمثله فعليا  في البرلمان ومن يشتهي السلطة على حساب ألمه ومعاناته   لبنان  ينتفض		1	عدم حضور نواب حزب القوات اللبنانية لجلسة إقرار الموازنة في البرلمان يؤكد على انها كانت وستبقى صرخة الشعب وثورته ضد الفساد والمؤامرات والتسويات والشعب بات يعلم حقيقة من يمثله فعليا في البرلمان ومن يشتهي السلطة على حساب ألمه ومعاناته لبنان ينتفض بوجه كل المؤامرات.
CT20-AR-05	1221743115482038272	 عاجل  إصابة [رقم] متظاهرا بمواجهات مع الأمن أمام مقر  مجلس  النواب وسط  بيروت  الصليب الأحمر اللبناني  [رابط]		1	عاجل إصابة [رقم] متظاهرا بمواجهات مع الأمن أمام مقر مجلس النواب وسط بيروت الصليب الأحمر اللبناني [رابط] صور.. قتيلان و 4 جرحى بعملية أمنية في المحلة الريال اليمني يواصل تعافيه وسط مخاوفه إزاء الاتفاق الذي وقعناه! إصابة 15 فلسطينيا برصاص الاحتلال في الضفة الغربية محكمة مصرية تؤيد إدراج مرشح رئاسي سابق على قوائم الإرهابيين تركيا تعهد ب « المنزوعة السلاح » إلى « النصرة » بغية التفرغ لتل أبيض! … آخر جيوب « داعش » في بادية السويداء بات بقبضة الجيش في ذكرى أول تفجير.. حكاية صمود إدارة المركبات في حرستا الذهب في سورية يقفز لأعلى مستوياته في 11 شهرا نجاح العطار.. نائب الرئيس الأسد تنعي زوجها الجولان أرض سورية.. سنعيدها حربا أو سلما.. بقلم : فراس عزيز ديب تعددت أسباب نكبة مزارعي الزيتون في زيتهم وإجراءات المعنيين لا تعوض الخسائر! كليتشدار أوغلو : أكثر من 100 صحفي في سجون نظام أردوغان في ذكرى الحركة التصحيحية.. وفد إعلامي رياضي يزور مدينة النبك وصروحها الحضارية ويشارك في مهرجان ( سورية الفرح
CT20-AR-05	1221854655786954759	جلسة موازنة [رقم]   دخل النواب بالتحايل الى المجلس  حضر الجلسة رئيس الحكومة منفردا   خفض رئيس المجلس كلمات النواب من [رقم] الى [رقم] كلمات لاسباب امنية   منع البث عند التصويت للموازنة ،  خرج النواب هريبة والله عيب ، هاي تهريبة موازنة  مجلس  النواب  انتخابات  نيابية  مبكرة [رابط]		1	جلسة موازنة [رقم] دخل النواب بالتحايل الى المجلس حضر الجلسة رئيس الحكومة منفردا خفض رئيس المجلس كلمات النواب من [رقم] الى [رقم] كلمات لاسباب امنية منع البث عند التصويت للموازنة ، خرج النواب هريبة والله عيب ، هاي تهريبة موازنة مجلس النواب انتخابات نيابية مبكرة [رابط]
CT20-AR-05	1221732075499327488	نائب كتلة المستقبل سمير الجسر من  مجلس  النواب هذه الجلسة غير دستورية		1	"نائب كتلة المستقبل سمير الجسر من مجلس النواب هذه الجلسة غير دستورية ، لأن المجلس النيابي هو صاحب الولاية العامة في التشريع.وقال : "" لا بد من الإشارة إلى أن رئيس الجمهورية العماد ميشال عون كان قد طلب عقد جلسة استثنائية لمجلس النواب لمناقشة البيان الوزاري لحكومة الرئيس سعد الحريري التي تشكلت بعد الانتخابات النيابية الأخيرة ، إلا أنه لم يتمكن من ذلك بسبب عدم اكتمال النصاب القانوني لانعقادها ، ما أدى إلى تعطيل العمل التشريعي وشل عمل المؤسسات الدستورية ومنها رئاسة الجمهورية ورئاسة مجلس النواب ومجلس الوزراء "".وأضاف : "" إذا كانت الحكومة الحالية هي حكومة تصريف أعمال ، فمن الطبيعي أن يكون لرئيس الجمهورية الحق في الدعوة إلى استشارات نيابية جديدة أو تكليف شخصية أخرى بتشكيل الحكومة الجديدة "".وردا على سؤال قال الجسر : "" إن الدستور واضح في هذا المجال ، وهو ينص على أن الاستشارات النيابية الملزمة يجب أن تحصل قبل الخامس عشر من شهر تشرين الثاني المقبل ، أي بعد انتهاء عطلة عيد الأضحى المبارك "".وتابع : "" أما بالنسبة إلى تشكيل الحكومة ، فقد نصت المادة 65 من الدستور على الآتي : "" يكلف رئيس الجمهورية رئيسا"
CT20-AR-05	1224792724181848065	لائحة السياسيين المطرودين من المطاعم و الاماكن العامة من قبل الشعب فؤاد السنيورة يوسف فنيانوس اميل رحمة جوزيف ابو فاضل ايلي الفرزلي سامي فتفت نائبة رئيس التيار مارتين نجم و الليلة زياد اسود  يلي كان مخبى ورا برداية   لبنان  ينتفض		1	لائحة السياسيين المطرودين من المطاعم و الاماكن العامة من قبل الشعب فؤاد السنيورة يوسف فنيانوس اميل رحمة جوزيف ابو فاضل ايلي الفرزلي سامي فتفت نائبة رئيس التيار مارتين نجم و الليلة زياد اسود يلي كان مخبى ورا برداية لبنان ينتفض...
CT20-AR-05	1221723209382363136	 مجلس  النواب محتجو لبنان منذ البدء لا يملكون آلية إنتقال للسلطة والآن يراشقون قوى الأمن بالحجارة لمنع مجلس النواب من العمل وأعلنوا رفضهم لحكومة الرئيس دياب التي يجب أن تمنح فرصة للعمل هذا الوضع لا ينتج إلا الفوضى و خطر إستغلالها من حاقدين فهل تريدونها  مؤسسات لبنان يجب أن تعمل		1	مجلس النواب محتجو لبنان منذ البدء لا يملكون آلية إنتقال للسلطة والآن يراشقون قوى الأمن بالحجارة لمنع مجلس النواب من العمل وأعلنوا رفضهم لحكومة الرئيس دياب التي يجب أن تمنح فرصة للعمل هذا الوضع لا ينتج إلا الفوضى و خطر إستغلالها من حاقدين فهل تريدونها مؤسسات لبنان يجب أن تعمل ؟
CT20-AR-05	1222081538675953664	 لبنان  ينتفض يوم البارحة كان حافلا في  بيروت ، تخلله نشر قوات النخبة في الجيش حول البرلمان لمواجهة المحتجين على إقرار الموازنة ، التي مررت في جلسة سرية ووصفها أحد الاقتصاديين بأنها  ورقة لا قيمة لها  [رابط] [رابط]		1	لبنان ينتفض يوم البارحة كان حافلا في بيروت ، تخلله نشر قوات النخبة في الجيش حول البرلمان لمواجهة المحتجين على إقرار الموازنة ، التي مررت في جلسة سرية ووصفها أحد الاقتصاديين بأنها ورقة لا قيمة لها [رابط] [رابط]
CT20-AR-05	1221725400759459851	التعاطي مع الاعلام لم يتغير  القوى الامنية تقول انها  منطقة عسكرية  وتمنع الاعلام من التقدم   الافراط بالاستعراض الامني واضح  لبنان  ينتفض [رابط]		1	التعاطي مع الاعلام لم يتغير القوى الامنية تقول انها منطقة عسكرية وتمنع الاعلام من التقدم الافراط بالاستعراض الامني واضح لبنان ينتفض [رابط]
CT20-AR-05	1224694200979148801	دولة غائبة عن تأمين الأمن دولة غائبة عن دعم الرياضة دولة غائبة عن تحقيق العدالة دولة غائبة عن تسهيل التجارة دولة غائبة عن تطوير الصناعة دولة غائبة عن تحفيز السياحة دولة غائبة عن مساعدة الفقراء دولة غائبة عن الحفاظ على البيئة دولة غائبة عن تنمية قدرات الشباب  لبنان  ينتفض [رابط]		1	دولة غائبة عن تأمين الأمن دولة غائبة عن دعم الرياضة دولة غائبة عن تحقيق العدالة دولة غائبة عن تسهيل التجارة دولة غائبة عن تطوير الصناعة دولة غائبة عن تحفيز السياحة دولة غائبة عن مساعدة الفقراء دولة غائبة عن الحفاظ على البيئة دولة غائبة عن تنمية قدرات الشباب لبنان ينتفض [رابط]
CT20-AR-05	1224737671295012865	قطع طريق مفرق جب جنين بعد اعتقال المتظاهرين  لبنان  ينتفض [رابط]		1	قطع طريق مفرق جب جنين بعد اعتقال المتظاهرين لبنان ينتفض [رابط] عرض لأطروحتي الدكتوراه ل د. يوسف بريك و - د. تيسير الحلبي في اعدادية مجدل شمس
CT20-AR-05	1221698474854551552	ثوار [رقم] اذار يحاصرون المجلس النيابي الان  مجلس  النواب [رابط]		1	ثوار [رقم] اذار يحاصرون المجلس النيابي الان مجلس النواب [رابط] موقع العتبة الكاظمية المقدسة ا...مجلس الوزراء يبارك النجاح الذي حققه مؤتمر الحوار ويؤكد تكريس الحكومة جل جهدها في سبيل تنفيذ مخرجاته ( معتمد )وكالة وموسوعة عراقية يحررها مجموعة من الصحفيين ، تعتمد موسوعتنا مجموعة محددة لاهم الوكالات الإخبارية العراقية المعتبرة مرفقة بالصور والفيديو والوثائق.. خمسة تقارير مصورة ندعوكم لزيارة صفحة كتائب الإمام علي عليهم السلام في الموقع
CT20-AR-05	1221842543152959489	 المشنوق  الكتل التي شاركت في إقرار  الموازنة ، ثم صوتت ضدها ، تحتاج إلى خبراء في فك الألغاز والطلاسم  ومشهد الرئيس  حسان  دياب وحيدا على منصة الوزراء ، بلا حكومته ، كان اعتداء جديدا على رئاسة الحكومة وإهانة للبنانيين   [رقم]  [رقم]   مجلس  النواب [رابط]		1	المشنوق الكتل التي شاركت في إقرار الموازنة ، ثم صوتت ضدها ، تحتاج إلى خبراء في فك الألغاز والطلاسم ومشهد الرئيس حسان دياب وحيدا على منصة الوزراء ، بلا حكومته ، كان اعتداء جديدا على رئاسة الحكومة وإهانة للبنانيين [رقم] [رقم] مجلس النواب [رابط]
