topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT20-AR-23	1231014734381682688	[مستخدم] [مستخدم] البدون [رقم] الف لحالهم شعب بس اكثرهم ماتهم قضيتهم اخر تجمع لهم [رقم] واحد بالساحه		1	"[مستخدم] [مستخدم] البدون [رقم] الف لحالهم شعب بس اكثرهم ماتهم قضيتهم اخر تجمع لهم [رقم] واحد بالساحه ماخذين حقهم من غير حقوق...بسم الله الرحمن الرحيم السلام عليكم ورحمة الله وبركاته الحمدلله والصلاة والسلام على رسول الله وعلى آله وصحبه أجمعين شك وبارك الله فيك را موفق بإذن الله.. لك مني أجمل تحية.لوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى المنتديات العامة المنتدى الاسلامي خيمة الحجاج والأضحيه قسم الإنشاد الإسلامي مكتبة الشيخ سلطان المصري "" رحمه الله "" محاضرات مسموعة ومرئية عامه منتدى الرؤى مع أبوقتاده أخبار الموازين مناسبات عامه زيارات ولقاءات مصورة التعازي التهاني والتبريكات أحتفالات عامه مصوره مهرجانات قسم الدعوات العامه والخاصه منتدى استقبال الاعضاء واخبارهم المنتدى العام أخبار مطير المنتدى السياسي متابعة أحداث سوريا الأبيه مطير أخوان الحرائر المنتدى الاقتصادي القسم العقاري المنتدى الاعلامي أخبار الطقس والتنبؤات الجويه الطقس والأحوال الجويه بعيون الأعضاء تلفزيون وسينما الإصدارات والكتب قضايا ساخنه مقالات عامه وهامه منتدى الوظائف وإعلاناتها منتدى مواضيع القضايا الجنائية"
CT20-AR-23	1230931186995912706	أكد رئيس مجلس الأمة على أن قضية  البدون معقدة ولا نستطيع أن نأخذ حالة واحدة لنعممها على الجميع  ما يلي تعليق من عضوي المنصة د ابتهال عبدالعزيز الخطيب و د فهد راشد المطيري حول هذه النقطة   نسأل  مرزوق  الغانم [رابط]		1	أكد رئيس مجلس الأمة على أن قضية البدون معقدة ولا نستطيع أن نأخذ حالة واحدة لنعممها على الجميع ما يلي تعليق من عضوي المنصة د ابتهال عبدالعزيز الخطيب و د فهد راشد المطيري حول هذه النقطة نسأل مرزوق الغانم [رابط]
CT20-AR-23	1230420279840706561	في الحقيقة لم يعد تهديد ، بل تم تنفيذه بدءا بالعسكريين ، والعاملين بالجمعيات التعاونية ، والمعلمين والممرضين والأطباء وغيرهم  حرب تشنها الدولة كلها على أرزاق وكرامات  البدون  التهديد  بفصل  البدون		1	في الحقيقة لم يعد تهديد ، بل تم تنفيذه بدءا بالعسكريين ، والعاملين بالجمعيات التعاونية ، والمعلمين والممرضين والأطباء وغيرهم حرب تشنها الدولة كلها على أرزاق وكرامات البدون التهديد بفصل البدون عن أسرهم.هذا هو الواقع المرير الذي يعيشه البدون في الكويت ، الذين لا ذنب لهم سوى أنهم كويتيون من أم كويتية وأب غير كويتي ، ولا ذنب لهم إلا أنهم ولدوا وعاشوا وترعرعوا في هذه الأرض الطيبة التي هي أرض آبائهم وأجدادهم ، وهي أرضهم التي تربوا ونشأوا فيها منذ نعومة أظفارهم ، وهم الآن يعيشون تحت خط الفقر المدقع ، ولم يجدوا ما يسد رمقهم أو يوفر لهم لقمة عيش تقيهم شر الجوع والعوز.المشكلة الحقيقية تكمن في عدم وجود حل جذري وجذري لهذه المشكلة المزمنة ، والتي تفاقمت بشكل كبير خلال السنوات القليلة الماضية ، حتى باتت تشكل هاجسا يؤرق مضاجع الكثيرين من أبناء هذا الشعب الكريم ، وخاصة ذوي الدخل المحدود منهم ، والذين يجدون صعوبة بالغة في تأمين احتياجاتهم الأساسية من مأكل ومشرب وملبس ومسكن وعلاج وتعليم وصحة وغيرها من متطلبات الحياة
CT20-AR-23	1230252606632681472	ما تلاحظون اي واحد يغرد ضد مرزوق يختطف وواي واحد يوقف مع البدون يختطف ديره ارهاب  اين  المحامي  هاني  حسين		1	ما تلاحظون اي واحد يغرد ضد مرزوق يختطف وواي واحد يوقف مع البدون يختطف ديره ارهاب اين المحامي هاني حسين الذي كان يدافع عن حق البدون في الحصول على الجنسية الكويتية ؟
CT20-AR-23	1231123885199970304	مساومه إطلاق سراح في ديره تسمى بدوله مؤسسات هذا الفكر هو فكر حزب البعث حينما يساومونك ع شي لاترغب به مقابل حريتك المحامي هاني حسين يساوم حاليا إطلاق سراحه او عدم الحديث بقضيه البدون وتسكير حسابه حريتك يا استاذ هاني افضل لدينا من تحبس ظلما ع قضيه شائكه [مستخدم]  بس  مصخت  البدون		1	مساومه إطلاق سراح في ديره تسمى بدوله مؤسسات هذا الفكر هو فكر حزب البعث حينما يساومونك ع شي لاترغب به مقابل حريتك المحامي هاني حسين يساوم حاليا إطلاق سراحه او عدم الحديث بقضيه البدون وتسكير حسابه حريتك يا استاذ هاني افضل لدينا من تحبس ظلما ع قضيه شائكه [مستخدم] بس مصخت البدون يااخي انا مافهمت قصدي هالسوالف اللي قاعد يصير..
CT20-AR-23	1230148890994860033	المعتقل رضا الفضلي نقلوه من مستشفى الفروانية للسجن بعد تعرضه للجلطة ولكن لازال لايستطيع الحركة ويتحرك فقط على ويل ير شنو ثقله عليكم ليش ماعالجتوه ليش يتشافى تتوقعون يقدر ينحاش   الحريه  للمعتقلين  البدون [مستخدم]		1	المعتقل رضا الفضلي نقلوه من مستشفى الفروانية للسجن بعد تعرضه للجلطة ولكن لازال لايستطيع الحركة ويتحرك فقط على ويل ير شنو ثقله عليكم ليش ماعالجتوه ليش يتشافى تتوقعون يقدر ينحاش الحريه للمعتقلين البدون [مستخدم]
CT20-AR-23	1230250610718597120	 المحامي  هاني  حسين الاستاذ هاني حسين شخص مؤثر وكلماته تؤلم الظالمين والعنصرين حمل على عاتقه نصرة المحرومين من الجنسيه  البدون وبين فتره واخرى يتم استدعائه ولكن هذه المره لا نعلم الى اي جهه ذهب فعلى الحكومه تطمئن  اسرته 		1	المحامي هاني حسين الاستاذ هاني حسين شخص مؤثر وكلماته تؤلم الظالمين والعنصرين حمل على عاتقه نصرة المحرومين من الجنسيه البدون وبين فتره واخرى يتم استدعائه ولكن هذه المره لا نعلم الى اي جهه ذهب فعلى الحكومه تطمئن اسرته انه لم يغادر الكويت.
CT20-AR-23	1230052952347299840	 بروفة  البدون  التي استمرأها العنصريون طوال نصف قرن كانت مقدمة لما هو قادم وقد بدأت ملامحها تتبلور من خلال اقتراحات ومشاريع قوانين تستهدف مجاميع سكانية والتشكيك في مواطنتهم ككويتيين مثلما حرمت البدون خاصة وقد أصبحت رئاسة مجلس الأمة تخدم اغراضهم في تمزيق وتفتيت المجتمع في  الكويت		1	بروفة البدون التي استمرأها العنصريون طوال نصف قرن كانت مقدمة لما هو قادم وقد بدأت ملامحها تتبلور من خلال اقتراحات ومشاريع قوانين تستهدف مجاميع سكانية والتشكيك في مواطنتهم ككويتيين مثلما حرمت البدون خاصة وقد أصبحت رئاسة مجلس الأمة تخدم اغراضهم في تمزيق وتفتيت المجتمع في الكويت.ولعل ما يزيد الطين بلة أن بعض النواب الذين وقفوا ضد مشروع قانون إسقاط الجنسية عن غير محددي الجنسية ( البدون ) ، قد عبروا عن استيائهم الشديد من هذا القانون الذي يمس شريحة كبيرة من الشعب الكويتي وينال من كرامتهم وحقوقهم كمواطنين كويتيين لا يمكن المساس بهم أو الانتقاص من حقوقهم كغيرهم من المواطنين الكويتيين.إن التعليقات المنشورة لا تعبر بأي شكل من الأشكال عن رأي الموقع و الموقع لا يتحمل أي مسؤولية قانونية أو أي أعباء ماديه أو معنويه من جراء التعليق المنشور وبالتالي صاحب التعليق وحدة هو من يتحمل المسؤولية الكاملة.تابع الشامل نيوز قارئ اخباري عربي يعرض اخبار الخليج والاخبار العالمية خلال 24 ساعة والذي يجمع عشرات المواقع والقنوات الاخبارية في موقع واحد ويضعك بقلب الحدث وقت حدوثةهنا عدن :
CT20-AR-23	1230083913592266757	سلط الله  عادل  الزواوي عليكم وفي عقر داركم مجلس الامة وضد أحد ممثلي الامة بعد تهاونكم وتخاذلكم لاخوانكم البدون وقذفه لهم ووصفهم بأشنع الاوصاف   الايام دول		1	سلط الله عادل الزواوي عليكم وفي عقر داركم مجلس الامة وضد أحد ممثلي الامة بعد تهاونكم وتخاذلكم لاخوانكم البدون وقذفه لهم ووصفهم بأشنع الاوصاف الايام دول...بسم الله الرحمن الرحيم الحمد لله رب العالمين والصلاة والسلام على اشرف المرسلين سيدنا محمد وعلى اله وصحبه وسلم تسليما كثيرا الى يوم الدين أما بعد : السلام عليكم ورحمة الله وبركاته وبعد : في البداية أود أن أشكر كل من ساهم في هذا الموضوع وأخص بالذكر الأخ العزيز د. علي العمير والأخت الفاضلة أميمة الخميس وكل من كان له دور في هذه القضية ، كما أوجه شكري وتقديري لكل من شارك وساهم في حل هذه المشكلة التي عانى منها الكثير من أبناء الشعب الكويتي الذين تعرضوا للظلم والإجحاف بسبب عدم حصولهم على حقهم في الجنسية الكويتية أسوة بغيرهم من غير محددي الجنسية ( البدون ) حيث لم يحصلوا عليها منذ أكثر من خمس سنوات ولم يحصلوا عليها إلا بشق الانفس ولا زالوا يعانون الأمرين للحصول عليها رغم أنهم يحملون جوازات سفر كويتية وجوازات سفر صادرة من البلد الذي ولدوا وترعرعوا فيه.
CT20-AR-23	1230504970727952384	بطريقة القبض او  الخطف  للمحامي  هاني  حسين تؤكد  الكويت على انها دولة بعثية ومازالت تنتهج نهج صدام اللعين والدليل  مرزوق  يضرب  الشعب في الداخل ويعذب  البدون و بالخارج يدافع عن فلسطين أليس هذا هو نهج البعث  لا فرق سوى بالأسماء والتورايخ اما الافعال تكاد تكون واحدة		1	بطريقة القبض او الخطف للمحامي هاني حسين تؤكد الكويت على انها دولة بعثية ومازالت تنتهج نهج صدام اللعين والدليل مرزوق يضرب الشعب في الداخل ويعذب البدون و بالخارج يدافع عن فلسطين أليس هذا هو نهج البعث لا فرق سوى بالأسماء والتورايخ اما الافعال تكاد تكون واحدة.المشكلة ليست بالكويت فقط بل كل دول الخليج العربي وكل الدول العربية والاسلامية التي تدعي الاسلام والاسلام منها براء ، فلو كانت الكويت هي الدولة الوحيدة التي تطبق الشريعة الاسلامية لقامت الدنيا ولم تقعد من قبل حكام هذه الدول فكيف ستطبقون شريعة محمد صلى الله عليه وسلم ؟!
