topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT20-AR-14	1226193675685957632	 عاجل   السيسي يحذر من خطورة الاستمرار في إرسال المقاتلين الأجانب والعناصر الإرهابية من  سوريا إلى  ليبيا [رابط]		1	عاجل السيسي يحذر من خطورة الاستمرار في إرسال المقاتلين الأجانب والعناصر الإرهابية من سوريا إلى ليبيا [رابط]
CT20-AR-14	1226192341825982466	 عاجل  الرئيس المصري عبدالفتاح السيسي يحذر من خطورة الاستمرار في إرسال آلاف  المقاتلين الأجانب والعناصر الإرهابية  من  سوريا إلى  ليبيا 		1	عاجل الرئيس المصري عبدالفتاح السيسي يحذر من خطورة الاستمرار في إرسال آلاف المقاتلين الأجانب والعناصر الإرهابية من سوريا إلى ليبيا ، مؤكدا أن ذلك لا يصب في مصلحة أمن واستقرار المنطقة.
CT20-AR-14	1226183381295169537	عاجل  بعثة الأمم المتحدة إلى  ليبيا  انتهاء محادثات اللجنة الليبية العسكرية بجنيف والاتفاق على جولة ثانية في [رقم] فبراير توافق الطرفان الليبيان على أهمية استمرار الهدنة وأهمية احترامها وتجنب خرقها توافق واسع بين الطرفين حول الحاجة للمحافظة على سيادة  ليبيا وسلامة أراضيها		1	عاجل بعثة الأمم المتحدة إلى ليبيا انتهاء محادثات اللجنة الليبية العسكرية بجنيف والاتفاق على جولة ثانية في [رقم] فبراير توافق الطرفان الليبيان على أهمية استمرار الهدنة وأهمية احترامها وتجنب خرقها توافق واسع بين الطرفين حول الحاجة للمحافظة على سيادة ليبيا وسلامة أراضيها
CT20-AR-14	1226188452280008704	 عاجل  السيسي  نقل الإرهابيين من سوريا إلى ليبيا ستكون له تداعيات خطيرة على دول جوار ليبيا  قناة  ليبيا		1	عاجل السيسي نقل الإرهابيين من سوريا إلى ليبيا ستكون له تداعيات خطيرة على دول جوار ليبيا قناة ليبيا
CT20-AR-14	1225842815546122245	 عاجل  توقف الرحلات في مطار  معيتيقة بالعاصمة الليبية طرابلس عقب استهدافه من قبل مليشيات حفتر		1	عاجل توقف الرحلات في مطار معيتيقة بالعاصمة الليبية طرابلس عقب استهدافه من قبل مليشيات حفتر
CT20-AR-14	1226561255453884416	كتيبة جامع الشيخ التابعة للمنطقة العسكرية الوسطى نجحت فجر اليوم من القبض على شاحنة محملة بالخمور والمخدرات  كوكايين  قادمة من مدينة  بنغازي ومتجهة لمليشيات  حفتر بمحاور القتال ب  طرابلس   وأيضا كان بحوزة سائق الشاحنة مبلغ مالي وقدره  مليون و ثلاثة مئة ألف دينار ليبي  [رقم]  [رقم] [رابط]		1	كتيبة جامع الشيخ التابعة للمنطقة العسكرية الوسطى نجحت فجر اليوم من القبض على شاحنة محملة بالخمور والمخدرات كوكايين قادمة من مدينة بنغازي ومتجهة لمليشيات حفتر بمحاور القتال ب طرابلس وأيضا كان بحوزة سائق الشاحنة مبلغ مالي وقدره مليون و ثلاثة مئة ألف دينار ليبي [رقم] [رقم] [رابط]
CT20-AR-14	1225456521951240193	 عاجل   سلامة  طرفا لجنة  [رقم]  [رقم]  سيعودون لبحث نتائج جلسات  جنيف مع قياداتهم في  ليبيا		1	عاجل سلامة طرفا لجنة [رقم] [رقم] سيعودون لبحث نتائج جلسات جنيف مع قياداتهم في ليبيا..! - SudaneseOnlineفي دعم حملة علاج دكتور الباقر العفيف : - قليل من كثر خير من كثير من قلة نداء أنساني بخصوص الدكتور الباقر العفيفمنتديات سودانيزاونلاين مكتبة الفساد ابحث اخبار و بيانات مواضيع توثيقية منبر الشعبية اراء حرة و مقالاتالرسائل والمقالات و الآراء المنشورة في المنتدى بأسماء أصحابها أو بأسماء مستعارة لا تمثل بالضرورة الرأي الرسمي لصاحب الموقع أو سودانيز اون لاين بل تمثل وجهة نظر كاتبها
CT20-AR-14	1225517300784226305	وفد حفتر في جنيف يتفاوض على أسرى مصريين ، ولا أحد منهم تكلم عن أسرى حفتر من الليبيين  طبعا حفتر من قبل مصر أهم من ليبيا 		1	وفد حفتر في جنيف يتفاوض على أسرى مصريين ، ولا أحد منهم تكلم عن أسرى حفتر من الليبيين طبعا حفتر من قبل مصر أهم من ليبيا.عبد الرحمن السويحلي : نعم يا أخي عبد الرحمن نحن نتحدث عن الأسرى المصريين الذين تم اختطافهم من قبل الجيش الليبي بقيادة اللواء خليفة حفتر أثناء عملية تحرير مدينة درنة التي كانت تحت سيطرة القوات المسلحة الليبية منذ عام 2011 م وحتى هذه اللحظة لم يتم الإفراج عنهم أو تسليمهم إلى أي جهة أخرى غير الحكومة المصرية وهذا الأمر لا يمكن أن يحدث إلا إذا كان هناك تنسيق بين الحكومتين المصرية والليبية بخصوص هذا الموضوع.عبد الرحيم اقندوش : السلام عليكم ورحمة لله تعالى وبركاته أشكر اخي عدنان الرفاعي وأمثاله والشكر والحمد كله لله.جميع الأوقات بتوقيت جرينتش + 3 ساعات. الوقت الآن هو 10 : 51 مساء الجمعة 8 ربيع الأول 1440 16 نوفمبر 2018.جمعية البر الخيرية بطبرجل تقوم الجمعية على اساس رضى الفقرا والمساكين وتوعية المجتمع التوعية السليمة لكي يتمكن من الوصول الى مايريده في سهولة و وعي و تم التأسيس بتاريخ 1422 5 9 ه و
CT20-AR-14	1225750059448328192	الأمم المتحدة  نزوح [رقم] ألف شخص بينهم [رقم] ألف طفل بسبب الحرب في ليبيا [رابط]		1	الأمم المتحدة نزوح [رقم] ألف شخص بينهم [رقم] ألف طفل بسبب الحرب في ليبيا [رابط] الأمم المتحدة تحذر من كارثة إنسانية في الحديدة اليمنية.. اليمن والسعودية توقعان اتفاقية أمنية لمدة سنتين مليشيا الحوثي تطلق صاروخا باليستيا على مدينة الحديدة غربي اليمن إصابة 18 شخصا اثر تحطم سيارة تقل مهاجرين في اليونان ماكرون يزور المغرب الخميس لإطلاق أول قطار فائق السرعة بأفريقيا تحطم طائرة عسكرية أميركية في ولاية تكساس السماح للمعارض ألكسي نافالني بمغادرة روسيا ارتفاع عدد قتلى حرائق غابات كاليفورنيا إلى 48 شخصا الرئيس الإندونيسي يطالب قادة جنوب آسيا بالتعامل مع أزمة الروهينجا برلمان سريلانكا يجتمع مرة أخرى بعد تعليق المحكمة لقرار حله بدء التصويت في الانتخابات العامة في فيجي مخابرات الاحتلال تعتقل مسعفين أثناء عملهما في جمعية الهلال الأحمرعاجل : واشنطن تقرر فرض عقوبات صارمة على 17 مسئول سعودي متهمين بمقتل خاشقجي.. بينهم شخصيات من العيار الثقيل « الاسماء »طيران التحالف يستهدف بغارة جوية سيارتي نقل تابعة لميلشيا الحوثي.. لن تصدق ماذا كان يوجد فيها.. « صور + تفاصيل »الرئيس ينفجر غاضبا في وجه جريفيث
CT20-AR-14	1226053165424009217	 تركيا ترسل أكثر من [رقم] مقاتل سوري إلى  ليبيا لدعم حكومة الوفاق [رابط]		1	تركيا ترسل أكثر من [رقم] مقاتل سوري إلى ليبيا لدعم حكومة الوفاق [رابط] [رابطبلاغ للمواطنين : استشهاد جندي وإصابة آخر بقصف صاروخي سعودي على منطقة غافرة بمديرية الظاهر شمالي محافظة تعز [مستخدم] # البيان _ القارئ _ دائما [بريد]بسم الله الرحمن الرحيم ( يا أيتها النفس المطمئنة ارجعي إلى ربك راضية مرضية فادخلي في عبادي وادخلي جنتي ) صدق الله العظيم بقلوب مؤمنة بقضاء الله وقدره نتقدم بأحر التعازي وصادق المواساة الى آل المغامسي بوفاة والدهم سائلين المولى عز وجل أن يتغمده بواسع رحمته ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان. انا لله وانا اليه راجعون
