topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT21-AR-01	1346161405930692609	 عاجل  الكويت  فتح الأجواء والحدود البرية والبحرية بين  السعودية و  قطر مساء اليوم التفاصيل  [رابط] [رابط]	1.0	1	عاجل الكويت فتح الأجواء والحدود البرية والبحرية بين السعودية و قطر مساء اليوم التفاصيل [رابط] [رابط] 4 ساعات مضتالأرشيف اختر شهر نوفمبر 2018 ( 6 ) أكتوبر 2018 ( 41 ) سبتمبر 2018 ( 42 ) أغسطس 2018 ( 7 ) يوليو 2018 ( 36 ) يونيو 2018 ( 35 ) مايو 2018 ( 57 ) أبريل 2018 ( 67 ) مارس 2018 ( 75 ) فبراير 2018 ( 63 ) يناير 2018 ( 62 ) ديسمبر 2017 ( 88 ) نوفمبر 2017 ( 66 ) أكتوبر 2017 ( 93 ) سبتمبر 2017 ( 56 ) أغسطس 2017 ( 87 ) يوليو 2017 ( 96 ) يونيو 2017 ( 103 ) مايو 2017 ( 158 ) أبريل 2017 ( 117 ) مارس 2017 ( 119 ) فبراير 2017 ( 135 ) يناير 2017 ( 177 ) ديسمبر 2016 ( 216 ) نوفمبر 2016 ( 204 ) أكتوبر 2016 ( 166 ) سبتمبر 2016 ( 163 ) أغسطس 2016 ( 197 ) يوليو 2016 ( 235 ) يونيو 2016 ( 109 ) مايو 2016 ( 203 ) أبريل 2016 ( 182 ) مارس 2016 ( 259 ) فبراير 2016 ( 193 ) يناير 2016
CT21-AR-01	1346257371811770369	فرحة طفل قطري لاتوصف بعد إعلان  السعودية موافقتها على فتح الأجواء والحدود البرية والبحرية مع دولة  قطر   الخليج شعب واحد يربطهم نسب ورحم وقرابة فمن الطبيعي ما نشاهدونه من شعور وفرح اللهم احفظ الخليج واهله من كل مكروه ووحد كلمتهم  القمة  الخليجية  في  العلا  السعودية  بيت  الخليج  والعرب [رابط]	1.0	1	فرحة طفل قطري لاتوصف بعد إعلان السعودية موافقتها على فتح الأجواء والحدود البرية والبحرية مع دولة قطر الخليج شعب واحد يربطهم نسب ورحم وقرابة فمن الطبيعي ما نشاهدونه من شعور وفرح اللهم احفظ الخليج واهله من كل مكروه ووحد كلمتهم القمة الخليجية في العلا السعودية بيت الخليج والعرب [رابط]
CT21-AR-01	1346306242201923584	عودة اللحمة الخليجية وإزالة اسباب الخلاف أمر يفرح كل الخليج والمحيط العربي ، السعودية بذلت جهودا لاعادة الامور لنصابها ، الكويت لها دور رائد رحم الله الامير صباح وحفظ الله الامير نواف ، تبقى مصر دوله محوريه لا يستغني عنها الجميع ، اهلا بالعودة وخليجنا واحد  المصالحه  الخليجيه	1.0	1	عودة اللحمة الخليجية وإزالة اسباب الخلاف أمر يفرح كل الخليج والمحيط العربي ، السعودية بذلت جهودا لاعادة الامور لنصابها ، الكويت لها دور رائد رحم الله الامير صباح وحفظ الله الامير نواف ، تبقى مصر دوله محوريه لا يستغني عنها الجميع ، اهلا بالعودة وخليجنا واحد المصالحه الخليجيه والعربيه والخليجيه.لوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى الأقسام الإسلامية المواضيع الاسلاميه العامه تفسير الاحلام ، ابن سيرين ، النابلسي صور اسلامية - صور دينية القران الكريم بصوت ماهر المعيقلي mp3 قسم شهر رمضان المبارك اقسام حلم العامه القسم العام للمواضيع العامه قصص وحكايات قسم السيرة الذاتية الابراج abraj 2018 السياحة والسفر منتدى الطبيعة والحيوانات والنباتات الأقسام الاخبارية أخبار الاردن اليوم - الاردن الآن أخبار العالم اليوم - العالم الآن اخبار السعودية اخبار مصر اخبار الامارات منتدى اخبار الفن والمشاهير حدث في مثل هذا اليوم منتدى المولد النبوي الشريف تصنيف مقالات عن سنة 2019 عيد الحب 2018 منتدى الرياضة الرياضة العالمية كأس العالم 2018 - World Cup 2018 المصارعة الحره - رياضة بناء الأجسام صور مشاهير الرياضة الرياضة العربية الرياضة الاردنية - الدوري الاردني اقسام حلم للصور صور
CT21-AR-01	1346337678598541312	اكاد اجزم ان قلب كل واحد فينا فز فرحا ب  المصالحة  الخليجية كهذا الطفل الخليجي البريء هذا ما سعى له السلطان الراحل و امير الانسانية طيب الله ثراهما ، واستكمله السلطان هيثم والامير نواف الاحمد مع باقي قادة دول المجلس حفظهم الله وشعوب الخليج والامة اجمعين  القمة  الخليجية  ال [رقم] [رابط]	1.0	1	اكاد اجزم ان قلب كل واحد فينا فز فرحا ب المصالحة الخليجية كهذا الطفل الخليجي البريء هذا ما سعى له السلطان الراحل و امير الانسانية طيب الله ثراهما ، واستكمله السلطان هيثم والامير نواف الاحمد مع باقي قادة دول المجلس حفظهم الله وشعوب الخليج والامة اجمعين القمة الخليجية ال [رقم] [رابط]
CT21-AR-01	1346162184188014594	مباشر من  العربية  فتح الأجواء والحدود بين  السعودية و  قطر اعتبارا من مساء اليوم [رابط]	1.0	1	مباشر من العربية فتح الأجواء والحدود بين السعودية و قطر اعتبارا من مساء اليوم [رابط]
CT21-AR-01	1346164531475709952	عام [رقم] يبشر بالخير   فتح الحدود بين السعودية وقطر بعد اغلاق دام لأكثر من [رقم] سنوات  المصالحة قادها سمو الامير الراحل الشيخ صباح الاحمد طيب الله ثراه   واستمرارا للجهود التي بذلها سمو الامير الشيخ نواف الاحمد حفظه الله  القمة  الخليجية  ال [رقم]  المصالحة  القطرية  السعودية [رابط]	1.0	1	عام [رقم] يبشر بالخير فتح الحدود بين السعودية وقطر بعد اغلاق دام لأكثر من [رقم] سنوات المصالحة قادها سمو الامير الراحل الشيخ صباح الاحمد طيب الله ثراه واستمرارا للجهود التي بذلها سمو الامير الشيخ نواف الاحمد حفظه الله القمة الخليجية ال [رقم] المصالحة القطرية السعودية [رابط]
CT21-AR-01	1346164045167128576	 القمة  الخليجية  ال [رقم] بعد كلمة سمو  ولي  العهد وتأكيده على أن قمة مجلس دول التعاون ستكون جامعة للكلمة وموحدة للصف   وزير الخارجية الكويتي يعلن تم الاتفاق على فتح الاجواء والحدود البرية والبحرية بين السعودية ودولة قطر اعتبارا من مساء اليوم  [رابط]	1.0	1	القمة الخليجية ال [رقم] بعد كلمة سمو ولي العهد وتأكيده على أن قمة مجلس دول التعاون ستكون جامعة للكلمة وموحدة للصف وزير الخارجية الكويتي يعلن تم الاتفاق على فتح الاجواء والحدود البرية والبحرية بين السعودية ودولة قطر اعتبارا من مساء اليوم [رابط]
CT21-AR-01	1346430969436377098	قادة دول الخليج يوقعون على  بيان العلا   القمة  الخليجية  ال [رقم]  قمة  العلا  القمة  الخليجية  [رقم]  السعودية  بيت  الخليج  والعرب [رابط]	1.0	1	"قادة دول الخليج يوقعون على بيان العلا القمة الخليجية ال [رقم] قمة العلا القمة الخليجية [رقم] السعودية بيت الخليج والعرب [رابط] مدرسة اون لاين توينس الحلاقة.. البحرين - [رقم هاتف ] محلات محمود على.. مملكة البحرين تزور اسرتي الشهيد فهد الأحمد - [ رقم هاتف] مكتب وسند في للأحوال الجوية Al Zahraa جاهزة للسكن - تقارير سياحية مصورة[تقرير سياحي] تعالى اقولك على افضل اماكن الفسح فى "" الاسكندرية "" موضوع هيفيدك جدا ومتجدد - الموسوعة السياحيةملف ودليل احداثيات رجل شرقي لعام 2015 لإحداثيات أوروبا وتركيا والنرويج والبوسنة والهرسك والتشيك وبلجيكا وهولندا وقطرروابط تهمك دليل الكويت العقاري مطعم بخاري الأمير عيش بخاري مع كباب جميع مايهم المسافر العربي اخبار السياحة اليوم العاب العاب بنات العاب طبخ العاب تعليمية أخبار الكورة نتائج مباريات مباريات اليوم اسعار صرف الريال السعودي اليوم سعر يورو مقابل جنية مصري اليوم سعر الريال اليوم سعر صرف جنية مصري مقابل ريال سعودي اليوم سعر اليورو اليوم مقابل العملات المرحلة الأولى جدول الابراج الاسبوع احتجاجات التلاميذ التهاب البلعوم قطره عبد الحكيم"
CT21-AR-01	1346234888123523080	في أجواء من الفرح والسرور   قطريون في الدوحة يحتفلون بعد إعلان المملكة العربية السعودية موافقتها على فتح الأجواء والحدود البرية والبحرية مع دولة قطر     القمة  الخليجية  في  العلا  السعودية  بيت  الخليج  والعرب [رابط]	1.0	1	في أجواء من الفرح والسرور قطريون في الدوحة يحتفلون بعد إعلان المملكة العربية السعودية موافقتها على فتح الأجواء والحدود البرية والبحرية مع دولة قطر القمة الخليجية في العلا السعودية بيت الخليج والعرب [رابط] 7 ساعات مضت
CT21-AR-01	1346172707113676800	 المصالحه  الخليجيه  فتح  الحدود أكد وزير الخارجية الكويتي ، الشيخ أحمد ناصر المحمد الصباح ، أنه تم الاتفاق على فتح الأجواء والحدود الجوية والبحرية والبرية بين السعودية وقطر بدءا من مساء اليوم  بعد أن أجرى اتصالين بولي العهد الأمير محمد بن سلمان وأمير قطر الشيخ تميم بن حمد  [رابط]	1.0	1	"المصالحه الخليجيه فتح الحدود أكد وزير الخارجية الكويتي ، الشيخ أحمد ناصر المحمد الصباح ، أنه تم الاتفاق على فتح الأجواء والحدود الجوية والبحرية والبرية بين السعودية وقطر بدءا من مساء اليوم بعد أن أجرى اتصالين بولي العهد الأمير محمد بن سلمان وأمير قطر الشيخ تميم بن حمد [رابط]وكان أمير قطر قد قال في وقت سابق إن بلاده ستغلق مجالها الجوي أمام الطائرات القطرية ردا على ما وصفه بالعدوان العسكري الذي تشنه السعودية والإمارات والبحرين ومصر على دولة قطر.وقال مصدر مسؤول في وزارة الخارجية الكويتية ل "" رويترز "" : "" لم يتم التوصل إلى أي اتفاق حتى الآن مع الأشقاء في المملكة العربية السعودية بشأن سحب سفرائهم من الدوحة ""."
