topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT20-AR-08	1222805726592163841	الدكتور المطلق محذرا الآباء من تأثير  النسويات  على عقول الفتيات  يؤثرن على بناتنا ويعملن على إشعار الفتاة بأنها في قلق ويدفعنها للانتحار ويزين لها الهروب [رابط]		1	Dr. Mutlaq warns parents about the influence of feminists on girls' minds affecting our daughters and works to notify the girl that she is in anxiety and push her to commit suicide and decorate her escape [link]	الدكتور مطلق يحذر أولياء الأمور من تأثير النسويات على عقول الفتيات التي تؤثر على بناتنا ويعمل على إخطار الفتاة بأنها في حالة قلق ودفعها إلى الانتحار وتزيين هروبها [link]
CT20-AR-08	1222810033194520580	عضو هيئة كبار العلماء الشيخ عبدالله المطلق يحذر  النسويات أفسدن الفتيات حتى أخرجنهن وزين لهن الهروب للخارج والانتحار ، بعدما كن معززات مكرمات في وطنهن وأسرهن   [رابط]		1	A member of the Council of Senior Scholars Sheikh Abdullah al-Mutlaq warns feminists corrupted girls until they took them out and decorated them to escape abroad and commit suicide, after they were dignified boosters in their homeland and their families.	يحذر عضو مجلس كبار العلماء الشيخ عبد الله المطلك النسويات من الفتيات الفاسدات حتى أخرجهن وزينهن للهروب إلى الخارج والانتحار ، بعد أن كن معززات كريمات في وطنهن وعائلاتهم.
CT20-AR-08	1222775480883064832	فيديو   عضو هيئة كبار العلماء د   عبدالله المطلق   احذروا من  النسويات لأنهن يدفعن الفتيات إلى الهروب للخارج والانتحار ، وأضاف أن  بعض الفتيات جربن الهرب إلى الخارج ليصدمن بالواقع المرير ويعملن كالخادمات في المطاعم بتنظيف الأواني ، بعدما كن معززات مكرمات في وطنهن وأسرهن      [رابط]		1	Video member of the Council of Senior Scholars Dr. Abdullah Al-Mutlaq Beware of feminists because they push girls to escape abroad and commit suicide, and added that some girls tried to escape abroad to be shocked by the bitter reality and work like servants in restaurants by cleaning utensils, after they were honored boosters in their homeland and their families [link]	عضو مجلس كبار العلماء د.عبدالله المطلك حذار من النسويات لأنهن يدفعن الفتيات للهروب إلى الخارج والانتحار، وأضاف أن بعض الفتيات حاولن الهرب إلى الخارج ليصدمن الواقع المرير ويعملن كالخادمات في المطاعم عن طريق تنظيف الأواني، بعد أن تم تكريمهن بمعززات في وطنهن وأسرهن [link]
CT20-AR-08	1223635318185897984	 متحرش  وادي  الدواسر بنت لابسه نقاب و دسوس وكل شي اسود باسود مع ذلك ما سلمت من هذا الذكر الواطي اللي يتحرش فيها ، عشان تعرفون أن المشكلة ماهي في لبس النساء ، المشكلة في عقول هؤلاء الذكور اللي يشوفوا اي بنت بالشارع فهي مجرد شهوة يجوز له التحرش بها ، قسم بالله مقطع يغث [رابط]		1	Wadi al-Dawasir's harasser wears a niqab and a dassos and everything black, but what I handed from this male who molests in it, because you know that the problem is in the wearing of women, the problem in the minds of these males who see any girl in the street is just lust It is permissible to molest her, I swear by Allah, a section that feeds [link]	متحرش وادي الدواسر يرتدي النقاب والدسوس وكل شيء أسود، لكن ما سلمته من هذا الذكر الذي يتحرش به، لأنك تعلم أن المشكلة في لبس النساء، المشكلة في عقول هؤلاء الذكور الذين يرون أي فتاة في الشارع هو مجرد شهوة يجوز التحرش بها، أقسم بالله، قسم يغذي [link]
CT20-AR-08	1222816722899521536	الشيخ المطلق يحذر من أضرار « النسويات » على الفتيات   وينصح الآباء [رابط]		1	"The divorced sheikh warns of the harms of ""feminism"" on girls and advises parents [link]"	"الشيخ المطلق يحذر من أضرار ""النسوية"" على الفتيات وينصح الآباء [link]"
CT20-AR-08	1222788654889947136	الدكتور المطلق محذرا الآباء من تأثير  النسويات  على عقول الفتيات  يؤثرن على بناتنا ويعملن على إشعار الفتاة بأنها في قلق ويدفعنها للانتحار ويزين لها الهروب والخروج من البلاد  [رابط]		1	Dr. Mutlaq warns parents about the influence of feminists on the minds of girls affect our daughters and work to notify the girl that she is worried and push her to commit suicide and decorate her escape and get out of the country [link]	الدكتور مطلق يحذر أولياء الأمور من تأثير النسويات على عقول الفتيات يؤثر على بناتنا والعمل على إخطار الفتاة بأنها قلقة ودفعها للانتحار وتزيين هروبها والخروج من البلاد [link]
CT20-AR-08	1222533746253094912	أسس ومبادئ الحركة النسوية والرد عليها [رقم]  المساواة إطلاقا بين الرجل والمرأة [رقم]  إسقاط ولاية الرجل على المرأة [رقم]  الحرية الجنسية واحترام الميول المثلي للنساء [رقم]  حرية سفر المرأة وخروجها وتحررها الجسدي		1	Foundations and Principles of Feminism and their Response [No.] Absolute Equality between Men and Women [No.] Dropping of Men's Guardianship over Women [No.] Sexual Freedom and Respect for Women's Homosexuality [No.] Freedom of Travel, Exit and Physical Liberation of Women	أسس ومبادئ النسوية واستجابتها [رقم] المساواة المطلقة بين الرجل والمرأة [رقم] إسقاط الوصاية الرجالية على المرأة [رقم] الحرية الجنسية واحترام المثلية الجنسية للمرأة [رقم] حرية السفر والخروج والتحرر البدني للمرأة
CT20-AR-08	1223331605583990796	زيادة كبيرة  [رقم] ٪  في معدلات التحرش الجنسي والاغتصاب في الاكاديميات العسكرية الامريكية خلال سنة  قلت  يضعون مجندات شابات في ثكنات ومهاجع الجنود وداخل الاليات والسفن والطائرات   ماذا يتوقعون اذا  [رابط] via [مستخدم]		1	Significantly increasing rates of sexual harassment and rape in U.S. military academies over the course of a year, I said, putting young female soldiers in barracks and soldiers' dormitories and inside machines, ships and planes.	قلت إن معدلات التحرش الجنسي والاغتصاب تتزايد بشكل كبير في الأكاديميات العسكرية الأمريكية على مدار عام ، ووضع الجنديات الشابات في الثكنات ومهاجع الجنود وداخل الآلات والسفن والطائرات.
CT20-AR-08	1222757009604386817	 السعودية  حذر المستشار بالديوان الملكي عضو هيئة كبار العلماء الدكتور عبدالله المطلق من خطورة من وصفهن ب  النسويات  ، وذلك للتأثير على عقول الفتيات ، وغسل أدمغتهن ، وتجميل حياة الحرية في الخارج ليفاجأن بعد هروبهن بالضياع  [رابط]		1	Dr. Abdullah Al-Mutlaq, an advisor at the Saudi Royal Court, warned of the danger of calling them feminists, in order to affect the minds of girls, wash their brains, and beautify the life of freedom abroad to be surprised after their escape lost [link]	حذر الدكتور عبد الله المطلك، مستشار في الديوان الملكي السعودي، من خطر تسميتهم بالنسوية، من أجل التأثير على عقول الفتيات، وغسل أدمغتهن، وتجميل حياة الحرية في الخارج لتفاجأ بعد هروبهن.
CT20-AR-08	1222769151372091392	امن الدولة وحقوق الانسان اكدوا ان النسوية فكر جميل ولا يمت للتجريم بأي صلة  وبنفس الوقت امن الدولة وحقوق الانسان ومحمد بن سلمان طال عمره اكدوا ان الصحوة والصحونج مجرد ارهابيين وسوف ندمرهم  اسمع كلامك ولا كلام امن الدولة   طبعا امن الدولة  [رابط] [رابط]		1	State security and human rights have confirmed that feminism is a beautiful thought and not to be criminalized in any connection at the same time State security and human rights and Mohammed bin Salman for a long time have confirmed that the awakening and the awakening are just terrorists and we will destroy them I hear your words and not the words of state security of course state security [link] [link]	لقد أكد أمن الدولة وحقوق الإنسان أن النسوية فكرة جميلة ولا يجب تجريمها بأي صلة وفي الوقت نفسه أمن الدولة وحقوق الإنسان وأكد محمد بن سلمان لفترة طويلة أن الصحوة واليقظة مجرد إرهابيين وسندمرهم أسمع كلماتك وليس كلمات أمن الدولة بالطبع أمن الدولة [link] [link]
