topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT21-AR-01	1346161405930692609	 عاجل  الكويت  فتح الأجواء والحدود البرية والبحرية بين  السعودية و  قطر مساء اليوم التفاصيل  [رابط] [رابط]	1.0	1	Urgent Kuwait Opening the airspace and land and sea borders between Saudi Arabia and Qatar this evening Details [link] [link]	عاجل الكويت فتح المجال الجوي والحدود البرية والبحرية بين المملكة العربية السعودية وقطر هذا المساء تفاصيل [link] [link]
CT21-AR-01	1346257371811770369	فرحة طفل قطري لاتوصف بعد إعلان  السعودية موافقتها على فتح الأجواء والحدود البرية والبحرية مع دولة  قطر   الخليج شعب واحد يربطهم نسب ورحم وقرابة فمن الطبيعي ما نشاهدونه من شعور وفرح اللهم احفظ الخليج واهله من كل مكروه ووحد كلمتهم  القمة  الخليجية  في  العلا  السعودية  بيت  الخليج  والعرب [رابط]	1.0	1	The joy of a Qatari child is not described after the announcement of Saudi Arabia's agreement to open the airspace and land and sea borders with the State of Qatar The Gulf is one people linked by kinship and mercy and kinship It is natural what we see of the feeling and joy of God save the Gulf and its people from all hatred and united their word Gulf Summit in the Saudi AlUla Gulf House and Arabs [link]	لم يتم وصف فرحة الطفل القطري بعد إعلان المملكة العربية السعودية عن موافقتها على فتح المجال الجوي والحدود البرية والبحرية مع دولة قطر. الخليج هو شعب واحد يربطه القرابة والرحمة والقرابة. ومن الطبيعي ما نراه من شعور وفرح الله ينقذ الخليج وشعبه من كل الكراهية وتوحيد كلمتهم قمة الخليج في بيت العلا السعودي والعرب.
CT21-AR-01	1346306242201923584	عودة اللحمة الخليجية وإزالة اسباب الخلاف أمر يفرح كل الخليج والمحيط العربي ، السعودية بذلت جهودا لاعادة الامور لنصابها ، الكويت لها دور رائد رحم الله الامير صباح وحفظ الله الامير نواف ، تبقى مصر دوله محوريه لا يستغني عنها الجميع ، اهلا بالعودة وخليجنا واحد  المصالحه  الخليجيه	1.0	1	The return of Gulf cohesion and the removal of the causes of disagreement is something that rejoices all the Gulf and the Arab world, Saudi Arabia has made efforts to restore things to their rightful place, Kuwait has the role of a pioneer of God's mercy Prince Sabah and may God protect Prince Nawaf, Egypt remains a pivotal country that does not spare everyone, welcome back and our Gulf one Gulf reconciliation	إن عودة التلاحم الخليجي وإزالة أسباب الخلاف أمر يفرح به كل الخليج والعالم العربي، وقد بذلت المملكة العربية السعودية جهودًا لاستعادة الأمور إلى مكانها الصحيح، والكويت لها دور رائد في رحمة الله الأمير صباح وليحفظ الله الأمير نواف، وتبقى مصر بلدًا محوريًا لا يرحم الجميع، مرحبًا بعودتنا ومصالحتنا الخليجية الخليجية الواحدة.
CT21-AR-01	1346337678598541312	اكاد اجزم ان قلب كل واحد فينا فز فرحا ب  المصالحة  الخليجية كهذا الطفل الخليجي البريء هذا ما سعى له السلطان الراحل و امير الانسانية طيب الله ثراهما ، واستكمله السلطان هيثم والامير نواف الاحمد مع باقي قادة دول المجلس حفظهم الله وشعوب الخليج والامة اجمعين  القمة  الخليجية  ال [رقم] [رابط]	1.0	1	I am almost certain that the heart of each of us won a joy of Gulf reconciliation such an innocent Gulf child This is what the late Sultan and the Prince of humanity, may God bless them, and completed by Sultan Haitham and Prince Nawaf Al-Ahmad with the rest of the leaders of the GCC countries, may God protect them and the peoples of the Gulf and the entire nation Gulf summit [number] [link]	أنا شبه متأكد من أن قلب كل واحد منا فاز بفرحة المصالحة الخليجية مثل هذا الطفل الخليجي البريء وهذا ما فعله السلطان الراحل وأمير الإنسانية، بارك الله فيهما، وأكمله السلطان هيثم والأمير نواف الأحمد مع بقية قادة دول مجلس التعاون الخليجي، ليحميهم الله وشعوب الخليج وكل الأمة الخليجية قمة الخليج [رقم]
CT21-AR-01	1346162184188014594	مباشر من  العربية  فتح الأجواء والحدود بين  السعودية و  قطر اعتبارا من مساء اليوم [رابط]	1.0	1	The opening of the airspace and the border between Saudi Arabia and Qatar as of this evening [link]	فتح المجال الجوي والحدود بين المملكة العربية السعودية وقطر اعتبارا من هذا المساء
CT21-AR-01	1346164531475709952	عام [رقم] يبشر بالخير   فتح الحدود بين السعودية وقطر بعد اغلاق دام لأكثر من [رقم] سنوات  المصالحة قادها سمو الامير الراحل الشيخ صباح الاحمد طيب الله ثراه   واستمرارا للجهود التي بذلها سمو الامير الشيخ نواف الاحمد حفظه الله  القمة  الخليجية  ال [رقم]  المصالحة  القطرية  السعودية [رابط]	1.0	1	The year [number] bodes well for the opening of the border between Saudi Arabia and Qatar after the closure of more than [number] years of reconciliation led by His Highness the late Amir Sheikh Sabah Al-Ahmad and the continuation of the efforts of His Highness the Amir Sheikh Nawaf Al-Ahmad, may Allah protect him, Gulf Summit [number] Qatari-Saudi reconciliation [link]	العام يبشر بالخير لفتح الحدود بين المملكة العربية السعودية وقطر بعد إغلاق أكثر من [عدد] سنوات من المصالحة التي قادها حضرة صاحب السمو أمير البلاد الراحل الشيخ صباح الأحمد واستمرار جهود حضرة صاحب السمو أمير البلاد الشيخ نواف الأحمد حفظه الله، قمة الخليج [عدد] المصالحة القطرية السعودية [وصلة]
CT21-AR-01	1346164045167128576	 القمة  الخليجية  ال [رقم] بعد كلمة سمو  ولي  العهد وتأكيده على أن قمة مجلس دول التعاون ستكون جامعة للكلمة وموحدة للصف   وزير الخارجية الكويتي يعلن تم الاتفاق على فتح الاجواء والحدود البرية والبحرية بين السعودية ودولة قطر اعتبارا من مساء اليوم  [رابط]	1.0	1	The Gulf summit after the speech of His Highness the Crown Prince and his confirmation that the summit of the Gulf Cooperation Council will be an inclusive and unified row The Kuwaiti Foreign Minister announced that it was agreed to open the airspace and land and sea borders between Saudi Arabia and the State of Qatar as of this evening.	أعلنت القمة الخليجية بعد كلمة سمو ولي العهد وتأكيده أن قمة مجلس التعاون الخليجي ستكون صفاً شاملاً وموحداً، أعلن وزير الخارجية الكويتي أنه تم الاتفاق على فتح المجال الجوي والحدود البرية والبحرية بين المملكة العربية السعودية ودولة قطر اعتباراً من هذا المساء.
CT21-AR-01	1346430969436377098	قادة دول الخليج يوقعون على  بيان العلا   القمة  الخليجية  ال [رقم]  قمة  العلا  القمة  الخليجية  [رقم]  السعودية  بيت  الخليج  والعرب [رابط]	1.0	1	Gulf leaders sign Al-Ula Declaration Gulf Summit Al-Ula Summit Gulf Summit Saudi Arabia Gulf House and Arabs [link]	القادة الخليجيون يوقعون إعلان العلا قمة الخليج قمة العلا قمة العلا قمة الخليج السعودية بيت الخليج والعرب [link]
CT21-AR-01	1346234888123523080	في أجواء من الفرح والسرور   قطريون في الدوحة يحتفلون بعد إعلان المملكة العربية السعودية موافقتها على فتح الأجواء والحدود البرية والبحرية مع دولة قطر     القمة  الخليجية  في  العلا  السعودية  بيت  الخليج  والعرب [رابط]	1.0	1	In an atmosphere of joy and pleasure Qataris in Doha celebrate after the announcement of Saudi Arabia's agreement to open the airspace and land and sea borders with the State of Qatar Gulf Summit in Al-Ula Saudi Gulf House and Arabs [link]	في جو من الفرح والسرور يحتفل القطريون في الدوحة بعد الإعلان عن موافقة المملكة العربية السعودية على فتح المجال الجوي والحدود البرية والبحرية مع دولة قطر قمة الخليج في العلا بيت الخليج السعودي والعرب [link]
CT21-AR-01	1346172707113676800	 المصالحه  الخليجيه  فتح  الحدود أكد وزير الخارجية الكويتي ، الشيخ أحمد ناصر المحمد الصباح ، أنه تم الاتفاق على فتح الأجواء والحدود الجوية والبحرية والبرية بين السعودية وقطر بدءا من مساء اليوم  بعد أن أجرى اتصالين بولي العهد الأمير محمد بن سلمان وأمير قطر الشيخ تميم بن حمد  [رابط]	1.0	1	The Kuwaiti Foreign Minister, Sheikh Ahmed Nasser Al-Mohammed Al-Sabah, said that it was agreed to open the airspace and air, sea and land borders between Saudi Arabia and Qatar starting from this evening after he held two contacts Crown Prince Mohammed bin Salman and the Emir of Qatar Sheikh Tamim bin Hamad.	قال وزير الخارجية الكويتي الشيخ أحمد ناصر المحمد الصباح إنه تم الاتفاق على فتح المجال الجوي والحدود الجوية والبحرية والبرية بين المملكة العربية السعودية وقطر ابتداءً من هذا المساء بعد أن أجرى اتصالين مع ولي العهد الأمير محمد بن سلمان وأمير قطر الشيخ تميم بن حمد.
