topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT20-AR-14	1226193675685957632	 عاجل   السيسي يحذر من خطورة الاستمرار في إرسال المقاتلين الأجانب والعناصر الإرهابية من  سوريا إلى  ليبيا [رابط]		1	Al-Sisi warns of the danger of continuing to send foreign fighters and terrorist elements from Syria to Libya	السيسي يحذر من خطر استمرار إرسال مقاتلين أجانب وعناصر إرهابية من سوريا إلى ليبيا
CT20-AR-14	1226192341825982466	 عاجل  الرئيس المصري عبدالفتاح السيسي يحذر من خطورة الاستمرار في إرسال آلاف  المقاتلين الأجانب والعناصر الإرهابية  من  سوريا إلى  ليبيا 		1	Egyptian President Abdel Fattah al-Sisi warns of the danger of continuing to send thousands of foreign fighters and terrorist elements from Syria to Libya	الرئيس المصري عبد الفتاح السيسي يحذر من خطر استمرار إرسال آلاف المقاتلين الأجانب والعناصر الإرهابية من سوريا إلى ليبيا
CT20-AR-14	1226183381295169537	عاجل  بعثة الأمم المتحدة إلى  ليبيا  انتهاء محادثات اللجنة الليبية العسكرية بجنيف والاتفاق على جولة ثانية في [رقم] فبراير توافق الطرفان الليبيان على أهمية استمرار الهدنة وأهمية احترامها وتجنب خرقها توافق واسع بين الطرفين حول الحاجة للمحافظة على سيادة  ليبيا وسلامة أراضيها		1	The United Nations Mission in Libya (UNSMIL) concluded the talks of the Libyan Military Committee in Geneva and agreed on a second round in February. The two Libyan parties agreed on the importance of continuing the truce and the importance of respecting it and avoiding its violation.	اختتمت بعثة الأمم المتحدة في ليبيا (UNSMIL) محادثات اللجنة العسكرية الليبية في جنيف واتفقت على جولة ثانية في فبراير. اتفق الطرفان الليبيان على أهمية استمرار الهدنة وأهمية احترامها وتجنب انتهاكها.
CT20-AR-14	1226188452280008704	 عاجل  السيسي  نقل الإرهابيين من سوريا إلى ليبيا ستكون له تداعيات خطيرة على دول جوار ليبيا  قناة  ليبيا		1	The transfer of terrorists from Syria to Libya will have serious repercussions on Libya's neighboring countries	نقل الإرهابيين من سوريا إلى ليبيا سيكون له تداعيات خطيرة على الدول المجاورة لليبيا
CT20-AR-14	1225842815546122245	 عاجل  توقف الرحلات في مطار  معيتيقة بالعاصمة الليبية طرابلس عقب استهدافه من قبل مليشيات حفتر		1	Urgent stop flights at Mitiga airport in the Libyan capital Tripoli after being targeted by Haftar militias	توقف رحلات جوية عاجلة في مطار معيتيقة في العاصمة الليبية طرابلس بعد استهدافها من قبل ميليشيات حفتر
CT20-AR-14	1226561255453884416	كتيبة جامع الشيخ التابعة للمنطقة العسكرية الوسطى نجحت فجر اليوم من القبض على شاحنة محملة بالخمور والمخدرات  كوكايين  قادمة من مدينة  بنغازي ومتجهة لمليشيات  حفتر بمحاور القتال ب  طرابلس   وأيضا كان بحوزة سائق الشاحنة مبلغ مالي وقدره  مليون و ثلاثة مئة ألف دينار ليبي  [رقم]  [رقم] [رابط]		1	The battalion of Jama al-Sheikh of the Central Military Region succeeded in arresting at dawn today a truck loaded with alcohol and drugs cocaine coming from the city of Benghazi and heading to Haftar militias in the axes of fighting in Tripoli, and also the truck driver had a financial amount of one million and three hundred thousand Libyan dinars [number] [number] [link]	نجحت كتيبة جامع الشيخ التابعة للمنطقة العسكرية الوسطى في القبض فجر اليوم على شاحنة محملة بالكحول والمخدرات كوكايين قادمة من مدينة بنغازي متجهة إلى ميليشيات حفتر في محاور القتال في طرابلس، كما كان لدى سائق الشاحنة مبلغ مالي قدره مليون وثلاثمائة ألف دينار ليبي [رقم] [رقم] [وصلة]
CT20-AR-14	1225456521951240193	 عاجل   سلامة  طرفا لجنة  [رقم]  [رقم]  سيعودون لبحث نتائج جلسات  جنيف مع قياداتهم في  ليبيا		1	Urgent Salama parties committee [number] [number] will return to discuss the results of Geneva meetings with their leaders in Libya	لجنة أحزاب السلام [عدد] [عدد] ستعود لمناقشة نتائج اجتماعات جنيف مع قادتها في ليبيا
CT20-AR-14	1225517300784226305	وفد حفتر في جنيف يتفاوض على أسرى مصريين ، ولا أحد منهم تكلم عن أسرى حفتر من الليبيين  طبعا حفتر من قبل مصر أهم من ليبيا 		1	Haftar's delegation in Geneva negotiates on Egyptian prisoners, and none of them talked about Haftar's prisoners from the Libyans, of course Haftar by Egypt is more important than Libya	وفد حفتر في جنيف يتفاوض على السجناء المصريين، ولم يتحدث أي منهم عن سجناء حفتر من الليبيين، وبالطبع حفتر من قبل مصر أكثر أهمية من ليبيا.
CT20-AR-14	1225750059448328192	الأمم المتحدة  نزوح [رقم] ألف شخص بينهم [رقم] ألف طفل بسبب الحرب في ليبيا [رابط]		1	The United Nations displaced [number] a thousand people, including [number] a thousand children due to the war in Libya [link]	الأمم المتحدة تهجر [عدد] ألف شخص بينهم [عدد] ألف طفل بسبب الحرب في ليبيا
CT20-AR-14	1226053165424009217	 تركيا ترسل أكثر من [رقم] مقاتل سوري إلى  ليبيا لدعم حكومة الوفاق [رابط]		1	Turkey sends more than [number] Syrian fighter to Libya in support of reconciliation government [link]	تركيا ترسل أكثر من مقاتل سوري إلى ليبيا لدعم حكومة المصالحة
