topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT20-AR-10	1225373951976669184	اتساءل الى اين يريد ان يصل وسيم يوسف هاقد بدأ بالطعن بقانون الإمارات ويلمز السلطات الإماراتية بالإهمال   هذا الإنسان سبب فتنة في الإمارات وسيزيد شره إذا لم يتم ردعه   [رابط]		1	I wonder where he wants to reach Wasim Yousef has begun to challenge the law of the UAE and blame the UAE authorities by neglect This man caused strife in the UAE and will increase his evil if not deterred [link]	أتساءل أين يريد أن يصل وقد بدأ وسيم يوسف لتحدي قانون دولة الإمارات العربية المتحدة وإلقاء اللوم على سلطات دولة الإمارات العربية المتحدة عن طريق الإهمال تسبب هذا الرجل الفتنة في دولة الإمارات العربية المتحدة وسوف تزيد شره إذا لم يردع [link]
CT20-AR-10	1225350705860481025	المجنس وسيم يوسف رفع [رقم] دعوة قضائية على أبناء الإمارات المجنس اللي عندنا ابو المساج وناشر الرذيلة   كم قضية رافعها على أبناء قطر  هذي بلاوي التجنيس  وسيم يبي سيارة واللي عندنا يبي يخلص بيتة على ظهور أهل قطر 		1	The naturalized Wassim Yousef filed a lawsuit against the sons of the Emirates naturalized who we have Abu Al-Masjid and the publisher of vice how many cases filed against the sons of Qatar This is Blawi Naturalization Waseem Yabi Car and Ally our home saves on the backs of the people of Qatar	قدم المتجنس وسيم يوسف دعوى قضائية ضد أبناء الإمارات المتجنسين الذين لدينا أبو المجيد وناشر الرذيلة كم عدد القضايا المرفوعة ضد أبناء قطر هذا هو بلاوي التجنس وسيم يابي كار وحليفنا منزلنا ينقذ على ظهور شعب قطر
CT20-AR-10	1225322990562353152	أين قانون حماية الطفل عن هذه التغريددة   فيديو قبل عامين تقوم بنشره انتقاما بسبب شموى مقدمة في حقها   فتنتقم مني بولدي   وتكتب تعليقا ساخرا عنه   [رابط]		1	Where is the child protection law about this tweet video two years ago you publish it in revenge because of a complaint against her, she avenges my son and writes a satirical comment about him [link]	أين قانون حماية الطفل حول هذا الفيديو التغريدة قبل عامين قمت بنشره انتقاما بسبب شكوى ضدها ، إنها تنتقم لابني وتكتب تعليقا ساخرا عنه [link]
CT20-AR-10	1225851554319798278	قالوا عنه الداعية الشيخ الدكتور وسيم يوسف إمام وخطيب مركز جامع الشيخ زايد بن سلطان الكبير رحمه الله تعالى في أبو ظبي في الإمارات العربية المتحدة ، أعفي من إمامته والخطابة فيه  ويعزى ذلك إلى ما أثاره في برنامجه في تلفزيون أبو ظبي طاعنا في صحيح الإمام البخاري الذي أجمع المسلمون على		1	The preacher Sheikh Dr. Waseem Yousef Imam and the preacher of the Sheikh Zayed bin Sultan Grand Mosque Center in Abu Dhabi in the United Arab Emirates, he was exempted from his imamate and speech in it and due to what he raised in his program in Abu Dhabi TV obeyed in the true Imam al-Bukhari, who unanimously Muslims on	الواعظ الشيخ الدكتور وسيم يوسف إمام وواعظ مركز جامع الشيخ زايد بن سلطان الكبير في أبو ظبي في الإمارات العربية المتحدة ، تم إعفاؤه من إمامته وخطابه فيه وبسبب ما أثاره في برنامجه في تلفزيون أبو ظبي أطاع في الإمام الحقيقي البخاري ، الذي أجمع المسلمون على
CT20-AR-10	1225338609672294400	[مستخدم] سماحة الشيخ ترامب القرني حفظك الله ورعاك شنو رايك في وسيم يوسف وهو يقول لو أتي راوي الحديث ويحلف علي القران ماصدقته والمقصود بالراوي الصحابي الجليل  الإمام انس بن مالك خادم رسول الله طعن في الصحابة الكرام واتهامهم بالكذب علي تلفزيون الامارات جهارا نهارا [رابط]		1	Hadith – Mishkat, Narrated Abu Sa’id May Allah be pleased with him	عن أبي هريرة -رضي الله عنه- عن النبي -صلى الله عليه وسلم-
CT20-AR-10	1225090127065767936	تركت الأصل ومسكت الفرع يا عارف تمنيتك تنصح وسيم يوسف اللي خلى المترديه والنطيحة يتطاولون على وطني وولاة امري بتشكيكه بصحيح بخاري ومسلم والحمدالله رب العالمين ولاة امرنا يعرفون الصغيره والكبيرة في البلاد وهذا متفقين عليه يا سيد عارف تحياتي لك [رابط]		1	I left the original and I held the branch, know your wish advise Wassim Joseph, who left the deterioration and flatness over my homeland and the governors of my order doubting the truth Bukhari and Muslim, Praise be to God, the governors of the worlds know the small and large in the country and this agree, Mr. Aref greetings to you (link)	تركت الأصل واحتفظت بالفرع، واعلم أن رغبتك تنصح وسيم يوسف، الذي ترك التدهور والتسطيح على وطني وحكام أمري يشككون في الحقيقة البخاري ومسلم، الحمد لله، حكام العالم يعرفون الصغير والكبير في البلاد وهذا متفق عليه، السيد عارف يهنئكم (رابط)
CT20-AR-10	1226744337893150720	[مستخدم] للبيع بغبغاء من فصيلة  وسيم  يوسف كان شغال مفتي ومفسر احلام وامام ضريح عامل حوادث كثيرة منها الطعن في الصحابه والانبياء وصحيح البخاري وصحيح مسلم بعض الاحيان نسونجي وبعض الاحيان طبال للاستفسار يرجى الاتصال على الرقم [رقم] محمد زايد ريكي		1	[Used] For sale in a parrot of Wasim Yusuf's platoon was the work of a mufti and an interpreter of dreams and in front of the mausoleum of many accidents, including the challenge to the companions and prophets and Sahih Bukhari and Sahih Muslim sometimes Nsongi and sometimes a drummer for inquiries please call the number [number] Mohammed Zayed Ricki	[مستعمل] للبيع في ببغاء من فصيلة وسيم يوسف كان من عمل مفتي ومترجم للأحلام وأمام ضريح العديد من الحوادث، بما في ذلك تحدي الصحابة والأنبياء وصاحية بخاري وصاحية مسلم أحيانا نسنجي وأحيانا طبال للاستفسارات يرجى الاتصال على الرقم [رقم] محمد زايد ريكي
CT20-AR-10	1225825423709392896	وسيم يوسف كان قد الف كتابا بعنوان كنت متطرفا ، وبعد ان تم عزله من امام المسجد هل يؤلف كتابا  كنت  زنديقا  منقول من برنامج فوق السلطة  الجزيرة		1	Wassim Yousef had authored a book entitled I Was an Extremist, and after he was removed from front of the mosque did he author a book I Was a Transferred Heretic from an Over-Powered Al Jazeera program.	"كان وسيم يوسف قد ألف كتاباً بعنوان ""أنا كنت متطرفاً""، وبعد أن أزيل من أمام المسجد، قام بتأليف كتاب ""كنت مهرطقاً منقولاً"" من برنامج الجزيرة."
CT20-AR-10	1224908019621863424	وسيم يوسف حارب صحيح البخاري مراهنا على مكانته في دولة الإمارات  وبعد أشهر تم عزله عن الإمامة والخطابة في جامع الشيخ زايد الكبير ، وبالأمس تم التوجيه بتدريس صحيح البخاري في كافة مساجد الدولة هناك   انتهى وسيم يوسف وبقي البخاري وسيبقى إلى قيام الساعة ويأبى الله إلا أن يتم نوره 		1	Wassim Yousef Hareb Sahih Al-Bukhari bet on his position in the UAE and after months he was isolated from the Imamate and rhetoric in Sheikh Zayed Grand Mosque, and yesterday was directed to teach Sahih Al-Bukhari in all the mosques of the state there Wasim Yousef ended and remained Al-Bukhari and will remain until the hour and God will not except to be lighted	وسيم يوسف حارب صحيح البخاري الرهان على منصبه في دولة الإمارات العربية المتحدة وبعد أشهر كان معزولا عن الإمامة والخطابة في مسجد الشيخ زايد الكبير، ويوم أمس تم توجيهه لتدريس صحيح البخاري في جميع مساجد الدولة هناك انتهى وسيم يوسف وبقي البخاري وسيبقى حتى الساعة والله لن إلا أن يضيء
CT20-AR-10	1225725276333670400	[مستخدم] [مستخدم] دكتورة  موزة  طحوارة أنسانه فاضله أفنت عمرها الستيني في خدمة وطنها ومجتمعها وهاي الآن عادت للدفاع عن دين الله وسنة نبيه وشيوخ  الأمارات عن الهمز واللمز والطعن فيهم من خلال منبر الكاذب  وسيم  يوسف وشق الصف الأماراتي فالجميع ينبذ ما يقوم به أستمري والله أنك على حق		1	[User] Dr. Mozah Tahawarah Ansana Fadila Avent is 60 years old in the service of her country and society and now she has returned to defend the religion of God and the Sunnah of his prophet and the sheikhs of the Emirates from the whispers and insults and challenge them through the pulpit of the liar Wasim Yusuf and split the UAE row Everyone renounces what he does Go on and God is right	[المستخدمة] الدكتورة موزة طهورة أنسانة فاضلة أفنت تبلغ من العمر 60 عامًا في خدمة بلدها ومجتمعها والآن عادت للدفاع عن دين الله وسنة نبيه وشيوخ الإمارات من الهمسات والإهانات وتحديها من خلال منبر الكاذب وسيم يوسف وتقسيم الصف الإماراتي الجميع ينبذ ما يفعله والله على حق
