topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT20-AR-05	1222154610779086849	عدم حضور نواب حزب القوات اللبنانية لجلسة إقرار الموازنة في البرلمان يؤكد على انها كانت وستبقى صرخة الشعب وثورته ضد الفساد والمؤامرات والتسويات والشعب بات يعلم حقيقة من يمثله فعليا  في البرلمان ومن يشتهي السلطة على حساب ألمه ومعاناته   لبنان  ينتفض		1	The failure of the deputies of the Lebanese Forces Party to attend the budget approval session in parliament confirms that it was and will remain the cry of the people and its revolution against corruption and conspiracies and settlements and the people know the truth of who actually represents him in parliament and who craves power at the expense of his pain and suffering Lebanon rises	فشل نواب حزب القوات اللبنانية في حضور جلسة إقرار الموازنة في البرلمان يؤكد أنها كانت وستبقى صرخة الشعب وثورته على الفساد والمؤامرات والمستوطنات والشعب يعرف حقيقة من يمثله فعلاً في البرلمان ومن يشتهي السلطة على حساب آلامه ومعاناته لبنان يرتفع
CT20-AR-05	1221743115482038272	 عاجل  إصابة [رقم] متظاهرا بمواجهات مع الأمن أمام مقر  مجلس  النواب وسط  بيروت  الصليب الأحمر اللبناني  [رابط]		1	Urgent injured [No.] Protesting confrontations with security in front of the headquarters of the House of Representatives in central Beirut Lebanese Red Cross [link]	جرحى عاجلون [رقم] مواجهات احتجاجية مع الأمن أمام مقر مجلس النواب في وسط بيروت الصليب الأحمر اللبناني [link]
CT20-AR-05	1221854655786954759	جلسة موازنة [رقم]   دخل النواب بالتحايل الى المجلس  حضر الجلسة رئيس الحكومة منفردا   خفض رئيس المجلس كلمات النواب من [رقم] الى [رقم] كلمات لاسباب امنية   منع البث عند التصويت للموازنة ،  خرج النواب هريبة والله عيب ، هاي تهريبة موازنة  مجلس  النواب  انتخابات  نيابية  مبكرة [رابط]		1	The session of the budget [number] entered the deputies by fraud to the Council attended by the Prime Minister individually reduced the President of the Council words of deputies from [number] to [number] words for security reasons to prevent broadcasting when voting for the budget, came out deputies Hariba and God defect, High smuggling budget House of Representatives early parliamentary elections [link]	ودخلت جلسة الموازنة [عدد] النواب عن طريق التزوير الى المجلس بحضور رئيس مجلس الوزراء فرديا خفضت كلمات رئيس المجلس النواب من [عدد] الى [عدد] كلمات لأسباب امنية لمنع الاذاعة عند التصويت على الموازنة، وخرج النواب هاريبا والله عيب، ارتفاع تهريب موازنة مجلس النواب انتخابات برلمانية مبكرة [link]
CT20-AR-05	1221732075499327488	نائب كتلة المستقبل سمير الجسر من  مجلس  النواب هذه الجلسة غير دستورية		1	Future Bloc Deputy Samir al-Jisr from the House of Representatives This session is unconstitutional	نائب كتلة المستقبل سمير الجسر من مجلس النواب هذه الجلسة غير دستورية
CT20-AR-05	1224792724181848065	لائحة السياسيين المطرودين من المطاعم و الاماكن العامة من قبل الشعب فؤاد السنيورة يوسف فنيانوس اميل رحمة جوزيف ابو فاضل ايلي الفرزلي سامي فتفت نائبة رئيس التيار مارتين نجم و الليلة زياد اسود  يلي كان مخبى ورا برداية   لبنان  ينتفض		1	The list of politicians expelled from restaurants and public places by the people Fouad Siniora Youssef Fenianos Emile Rahma Joseph Abu Fadel Elie Al-Farzly Sami Fatfat Deputy Chairman of the current Martin Najm and tonight Ziad Black next was hiding and the rain of Lebanon rising	قائمة السياسيين المطرودين من المطاعم والاماكن العامة من قبل الشعب فؤاد السنيورة يوسف فنيانوس اميل رحمة يوسف ابو فاضل ايلي الفرزلي سامي فتات نائب رئيس مجلس ادارة مارتن نجم الحالي والليلة زياد الاسود التالي كان مختبئا ومطر لبنان يتصاعد
CT20-AR-05	1221723209382363136	 مجلس  النواب محتجو لبنان منذ البدء لا يملكون آلية إنتقال للسلطة والآن يراشقون قوى الأمن بالحجارة لمنع مجلس النواب من العمل وأعلنوا رفضهم لحكومة الرئيس دياب التي يجب أن تمنح فرصة للعمل هذا الوضع لا ينتج إلا الفوضى و خطر إستغلالها من حاقدين فهل تريدونها  مؤسسات لبنان يجب أن تعمل		1	The House of Representatives protesters in Lebanon from the beginning do not have a mechanism of transfer of power and now they throw stones at the security forces to prevent the House of Representatives from working and announced their rejection of the government of President Diab, which should be given an opportunity to work this situation only produces chaos and the risk of exploiting it from haters do you want it institutions of Lebanon must work	لم يكن لدى محتجي مجلس النواب في لبنان منذ البداية آلية لنقل السلطة والآن يلقون الحجارة على القوات الأمنية لمنع مجلس النواب من العمل وأعلنوا رفضهم لحكومة الرئيس دياب التي ينبغي أن تعطى فرصة للعمل هذا الوضع لا ينتج سوى الفوضى وخطر استغلاله من الحاقدين هل تريد من مؤسسات لبنان أن تعمل
CT20-AR-05	1222081538675953664	 لبنان  ينتفض يوم البارحة كان حافلا في  بيروت ، تخلله نشر قوات النخبة في الجيش حول البرلمان لمواجهة المحتجين على إقرار الموازنة ، التي مررت في جلسة سرية ووصفها أحد الاقتصاديين بأنها  ورقة لا قيمة لها  [رابط] [رابط]		1	Lebanon rose up yesterday was busy in Beirut, interspersed with the deployment of elite forces in the army around the parliament to confront the protesters against the approval of the budget, which passed in a secret session and described by one of the economists as a worthless paper [link] [link]	وكان لبنان قد نهض أمس مشغولاً في بيروت، تتخلله نشر قوات النخبة في الجيش حول البرلمان لمواجهة المحتجين ضد إقرار الموازنة، التي أقرت في جلسة سرية وصفها أحد الاقتصاديين بأنها ورقة لا قيمة لها.
CT20-AR-05	1221725400759459851	التعاطي مع الاعلام لم يتغير  القوى الامنية تقول انها  منطقة عسكرية  وتمنع الاعلام من التقدم   الافراط بالاستعراض الامني واضح  لبنان  ينتفض [رابط]		1	The interaction with the media has not changed, the security forces say that it is a military zone and prevent the media from making excessive progress in the security review.	لم يتغير التفاعل مع وسائل الإعلام، وتقول قوات الأمن إنها منطقة عسكرية وتمنع وسائل الإعلام من إحراز تقدم مفرط في المراجعة الأمنية.
CT20-AR-05	1224694200979148801	دولة غائبة عن تأمين الأمن دولة غائبة عن دعم الرياضة دولة غائبة عن تحقيق العدالة دولة غائبة عن تسهيل التجارة دولة غائبة عن تطوير الصناعة دولة غائبة عن تحفيز السياحة دولة غائبة عن مساعدة الفقراء دولة غائبة عن الحفاظ على البيئة دولة غائبة عن تنمية قدرات الشباب  لبنان  ينتفض [رابط]		1	State Absent from Security State Absent from Sports Support State Absent from Justice State Absent from Trade Facilitation State Absent from Industry Development State Absent from Tourism Stimulation State Absent from Helping the Poor State Absent from Environmental Preservation State Absent from Youth Capacity Development Lebanon Uprising [link]	الدولة الغائبة عن الأمن الدولة الغائبة عن الدعم الرياضي الدولة الغائبة عن العدالة الدولة الغائبة عن تيسير التجارة الدولة الغائبة عن تنمية الصناعة الدولة الغائبة عن السياحة التحفيز الدولة الغائبة عن مساعدة الدولة الفقيرة الغائبة عن المحافظة على البيئة الدولة الغائبة عن تنمية قدرات الشباب انتفاضة لبنان [link]
CT20-AR-05	1224737671295012865	قطع طريق مفرق جب جنين بعد اعتقال المتظاهرين  لبنان  ينتفض [رابط]		1	Cutting the road of Jub Jenin Junction after the arrest of demonstrators Lebanon rises [link]	قطع طريق مفرق جب جنين بعد اعتقال متظاهرين لبنان يرتفع [link]
CT20-AR-05	1221698474854551552	ثوار [رقم] اذار يحاصرون المجلس النيابي الان  مجلس  النواب [رابط]		1	Rebels [number] March surround the House of Representatives now House of Representatives [link]	المتمردون [عدد] مسيرة تحيط بمجلس النواب الآن مجلس النواب [link]
CT20-AR-05	1221842543152959489	 المشنوق  الكتل التي شاركت في إقرار  الموازنة ، ثم صوتت ضدها ، تحتاج إلى خبراء في فك الألغاز والطلاسم  ومشهد الرئيس  حسان  دياب وحيدا على منصة الوزراء ، بلا حكومته ، كان اعتداء جديدا على رئاسة الحكومة وإهانة للبنانيين   [رقم]  [رقم]   مجلس  النواب [رابط]		1	The blocs that participated in the adoption of the budget, and then voted against it, need experts in deciphering the mysteries and the name and the scene of President Hassan Diab alone on the platform of ministers, without his government, was a new assault on the presidency of the government and an insult to the Lebanese [number] [number] House of Representatives [link]	الكتل التي شاركت في إقرار الموازنة، ومن ثم صوتت ضدها، تحتاج خبراء في فك الألغاز واسم ومشهد الرئيس حسن دياب وحده على منصة الوزراء، من دون حكومته، كان اعتداء جديد على رئاسة الحكومة وإهانة للبنانيين [عدد] [عدد] مجلس النواب [link]
CT20-AR-05	1224579249618726913	بلشت الثورة لا للطائفية ولا للأحزاب  استقال الرئيس الحريري صار المطالبة باستشارات نيابية قال اتأخروا فيها لحتى ما ياخدوا وقت بالتأليف ألفوا حكومة بتشبه كل شي الا مطالب الشعب وبقوا الفاسدين والحرامية محلن وأقوى وخلصت بزعيمي أحسن من زعيمك  وحدك آمنت بلبنان أولا  سعد  الحريري [رابط]		1	Balsht revolution neither sectarianism nor parties resigned Prime Minister Hariri became the demand for parliamentary consultations said to delay them until they take time to compose a government similar to everything but the demands of the people and remained corrupt and strict Mahnan and stronger and concluded with my leader is better than your leader alone I believed in Lebanon First Saad Hariri [link]	ثورة البلشت لا الطائفية ولا الأحزاب المستقيلة رئيس الوزراء الحريري أصبح مطلب المشاورات البرلمانية قيل لتأجيلها حتى تأخذ وقتاً لتشكيل حكومة تشبه كل شيء إلا مطالب الشعب وبقيت فاسدة وصارمة محنان وأقوى واختتمت مع زعيمي أفضل من زعيمكم وحده آمنت بلبنان أولاً سعد الحريري
CT20-AR-05	1221726377654792192	دعم مالي ولوجستي لاعمال الشغب في  وسط  بيروت امام  مجلس  النواب والاداة ربيع الزين ومشغليه من الشمال المعروفين [رابط]		1	Financial and logistical support for the riots in central Beirut in front of the House of Representatives and the tool Rabih al-Zain and its operators from the north known [link]	الدعم المالي واللوجستي لأعمال الشغب في وسط بيروت أمام مجلس النواب وأداة ربيع الزين ومشغليها من الشمال المعروفة [link]
CT20-AR-05	1223946150539137024	انتو بسياستكن سكرتو وحدة من أجمل الاذاعات بلبنان ، وسرقتو معها صباحاتنا وانتو بسياسيتكن عم تسكرو ابواب رزق آلاف العائلات وعم تدفشوهم عالفقر والهجرة واليأس بس وحياة كل طفل بردان وكل اب زعلان وكل ام جوعانة   نحنا رح نسكر بيوتكن السياسية واحد ورا التاني  لبنان  ينتفض		1	You are a secreto, one of the most beautiful radios in Lebanon, and you stole our mornings with it, and you are a politician who is robbing the doors of the livelihood of thousands of families and their uncles, poverty, migration, despair, and the lives of every child, bardan, every father, and every hungry mother.	أنت سرّ، أحد أجمل أجهزة الراديو في لبنان، وسرقت صباحنا معه، وأنت سياسي يسرق أبواب معيشة آلاف العائلات وأعمامهم، والفقر والهجرة واليأس وحياة كل طفل، وباردان، وكل أب، وكل أم جائعة.
CT20-AR-05	1222158363284459520	حاولت السلطة فتح ساحة النور ، ف رد الثوار ب وضع مكبرات صوت تحضيرا ل تجمعات كبيرة   و حاولت السلطة فتح طريق ساحة الشهداء ، ف رد الثوار ب وضع خيم جديدة في الساحة    لبنان  ينتفض  بساحه  الشهدا  باقيين		1	The Authority tried to open the Square of Light, the rebels responded by putting loudspeakers in preparation for large gatherings and the Authority tried to open the way of Martyrs Square, the rebels responded by putting new tents in the Square Lebanon rises with the Martyrs Square	حاولت الهيئة فتح ساحة النور، ورد المتمردون بوضع مكبرات الصوت تمهيداً للتجمعات الكبيرة وحاولت الهيئة فتح طريق ساحة الشهداء، ورد المتمردون بوضع خيام جديدة في ساحة لبنان ترتفع مع ساحة الشهداء
CT20-AR-05	1223225995437670401	 لبنان  ينتفض خطوة هامة  قام قائد مديرية امن الدولة اللواء طوني صليبا بسحب كل عناصر المرافقة الزائدة من النواب والوزراء الحاليين والسابقين  إذ انه قانونا يحق للنائب والوزير عدد [رقم] عناصر حماية  كما قدم اللواء طلبا لرئاسة الحكومة لتخفيض العدد من [رقم] الى [رقم] عنصر  عن موقع VDLnews		1	Lebanon is rising up an important step, the head of the State Security Directorate, Major General Tony Saliba, withdrew all elements of the excess escort from current and former deputies and ministers, as it is legally entitled to the deputy and minister number [number] protection elements, as the brigade submitted a request to the Prime Minister to reduce the number from [number] to [number] element on the website of VDLnews	قام رئيس مديرية أمن الدولة اللواء توني صليبا بسحب جميع عناصر الحراسة الزائدة من النواب والوزراء الحاليين والسابقين، حيث يحق قانونا للنائب والوزير عدد [عدد] عناصر الحماية، حيث قدم اللواء طلبا إلى رئيس الوزراء لخفض العدد من [عدد] إلى [عدد] عنصر على موقع VDLnews
